method,event,frame,time,nis,g_t,g_z_eff,q_harm
profile1d_linear__robust_ossm_ukf,fail_lock,102,102.0,0.043875272428034434,0.6731322402572536,0.023134614157258825,0.08820441991638822
profile1d_linear__robust_ossm_ukf,fail_lock,103,103.0,0.03742356466663871,0.6735778475779945,0.021978311151004373,0.0989249320879117
profile1d_linear__robust_ossm_ukf,fail_lock,104,104.0,0.031155026656837694,0.674236953275195,0.02065264881362605,0.11124198210092102
profile1d_linear__robust_ossm_ukf,fail_lock,105,105.0,0.02450790732747139,0.6747302278389254,0.019173390907961017,0.12489425593746015
profile1d_linear__robust_ossm_ukf,fail_lock,106,106.0,0.01728498858844388,0.6753832268405338,0.017577591138870193,0.1396284984688295
profile1d_linear__robust_ossm_ukf,fail_lock,107,107.0,0.010680150810883709,0.6760302585608058,0.01588623644750643,0.15520452526182246
profile1d_linear__robust_ossm_ukf,fail_lock,108,108.0,0.005146187877902012,0.6766677606567756,0.014123619586613257,0.17139685721749592
profile1d_linear__robust_ossm_ukf,fail_lock,109,109.0,0.0013011170493042116,0.6771173091697722,0.0123096317955674,0.18799363082739162
profile1d_linear__robust_ossm_ukf,fail_lock,110,110.0,1.9773187436718563e-05,0.6775326022275928,0.010470155096134259,0.20479380825516333
profile1d_linear__robust_ossm_ukf,fail_lock,111,111.0,0.0024910679824950966,0.6775328437970483,0.008621797401511476,0.22160379853922485
profile1d_linear__robust_ossm_ukf,fail_lock,112,112.0,0.006976727178708423,0.6773759366180436,0.006790976479444299,0.23823450763287377
profile1d_linear__robust_ossm_ukf,fail_lock,113,113.0,0.012331547443260763,0.6770046942626986,0.004999877692130432,0.2544997451932879
profile1d_linear__robust_ossm_ukf,fail_lock,114,114.0,0.01793605427122869,0.7652879114115569,0.003699608290846649,0.2702165724895343
profile1d_linear__robust_ossm_ukf,fail_lock,115,115.0,0.023036405211947397,0.8177179034447191,0.001963365738372018,0.2852076123690747
profile1d_linear__robust_ossm_ukf,fail_lock,116,116.0,0.02724246233798015,0.8366009809164665,9.44042451232986e-05,0.2993048042076081
profile1d_linear__robust_ossm_ukf,fail_lock,117,117.0,0.030826621768244914,0.8440917822839036,0.0,0.3123539813634508
profile1d_linear__robust_ossm_ukf,fail_lock,118,118.0,0.03360064576723106,0.847503926213518,0.0,0.32422022809012435
profile1d_linear__robust_ossm_ukf,fail_lock,119,119.0,0.03622656276368396,0.8490279605086072,0.0,0.3347939962967128
profile1d_linear__robust_ossm_ukf,fail_lock,120,120.0,0.0381299235045476,0.8498320163774629,0.0,0.34399728024717197
profile1d_linear__robust_ossm_ukf,fail_lock,121,121.0,0.03924518078353507,0.8500597119273187,0.0,0.3517889542609221
profile1d_linear__robust_ossm_ukf,fail_lock,122,122.0,0.040231526647856564,0.8500308772947621,0.0,0.3581685250965037
profile1d_linear__robust_ossm_ukf,fail_lock,123,123.0,0.040563511016049526,0.8496022580922188,0.0,0.36317734540279173
profile1d_linear__robust_ossm_ukf,fail_lock,124,124.0,0.039954005806683617,0.8490458238954495,0.0,0.3668960888880571
profile1d_linear__robust_ossm_ukf,fail_lock,125,125.0,0.038951305566778484,0.8481472802605232,0.0,0.369438290023093
profile1d_linear__robust_ossm_ukf,fail_lock,126,126.0,0.03810131205388377,0.8469164040070081,0.0,0.37094119331797765
profile1d_linear__robust_ossm_ukf,fail_lock,127,127.0,0.03684913437560372,0.8450556533772661,0.0,0.3715557838245542
profile1d_linear__robust_ossm_ukf,fail_lock,128,128.0,0.03493810291054943,0.8422129921690659,0.0,0.3714380211300677
profile1d_linear__robust_ossm_ukf,fail_lock,129,129.0,0.03268883281563686,0.8372731741071467,0.0,0.3707422022428281
profile1d_linear__robust_ossm_ukf,fail_lock,130,130.0,0.030249723919573607,0.8278831223181845,0.0,0.3696164524502404
profile1d_linear__robust_ossm_ukf,fail_lock,131,131.0,0.02785143331553449,0.8066211976727078,0.0,0.3682006976174469
profile1d_linear__robust_ossm_ukf,fail_lock,132,132.0,0.025206096450326274,0.7519290254345178,0.0,0.36662635294000656
profile1d_linear__robust_ossm_ukf,fail_lock,133,133.0,0.02270813128510995,0.6751075915532688,0.0,0.3650157397037936
profile1d_linear__robust_ossm_ukf,fail_lock,134,134.0,0.020564405826093906,0.6753322831025415,0.0,0.3634803085363543
profile1d_linear__robust_ossm_ukf,fail_lock,135,135.0,0.018382062219129913,0.6755205763582192,0.0,0.36211747278099843
profile1d_linear__robust_ossm_ukf,fail_lock,136,136.0,0.01606475201946524,0.6757350489321988,0.0,0.3610064638965839
profile1d_linear__robust_ossm_ukf,fail_lock,137,137.0,0.01374932151820161,0.6759410753199991,0.0,0.3602052016044434
profile1d_linear__robust_ossm_ukf,fail_lock,138,138.0,0.011560217699925405,0.6761560733651032,0.0,0.3597492208823384
profile1d_linear__robust_ossm_ukf,fail_lock,139,139.0,0.009438905456174939,0.6763110755771794,0.0,0.35965102963566864
profile1d_linear__robust_ossm_ukf,fail_lock,140,140.0,0.007393950925151322,0.6767298409228282,0.0,0.35989867015532057
profile1d_linear__robust_ossm_ukf,fail_lock,141,141.0,0.005445774011147165,0.6768139609274718,0.0,0.360454475609431
profile1d_linear__robust_ossm_ukf,fail_lock,142,142.0,0.0037118643432132383,0.677001051297651,0.0,0.36125561756358154
profile1d_linear__robust_ossm_ukf,fail_lock,143,143.0,0.002243851110340368,0.6770627933568839,0.0,0.3622174830671095
profile1d_linear__robust_ossm_ukf,fail_lock,144,144.0,0.0010931521153453585,0.677141500372288,0.0,0.36323990508462983
profile1d_linear__robust_ossm_ukf,fail_lock,145,145.0,0.0003205876593271964,0.6772292042074324,0.0,0.36421537588649566
profile1d_linear__robust_ossm_ukf,fail_lock,146,146.0,4.066164678878965e-06,0.6773177310900751,0.0,0.36503831998223246
profile1d_linear__robust_ossm_ukf,fail_lock,147,147.0,0.00013534240617363207,0.6773431184954689,0.0,0.3656141225189137
profile1d_linear__robust_ossm_ukf,fail_lock,148,148.0,0.0005751846014015573,0.7187044401169236,0.0,0.36586625180626836
profile1d_linear__robust_ossm_ukf,fail_lock,149,149.0,0.0012599506862561016,0.8004377174159774,0.0,0.3657409043316224
profile1d_linear__robust_ossm_ukf,fail_lock,150,150.0,0.002120544919173904,0.8309185186320515,0.0,0.36520958306735085
profile1d_linear__robust_ossm_ukf,fail_lock,151,151.0,0.0031556811565266424,0.842587280982278,0.0,0.36426960857479396
profile1d_linear__robust_ossm_ukf,fail_lock,152,152.0,0.004413257697288695,0.8477563364283298,0.0,0.362942632430429
profile1d_linear__robust_ossm_ukf,fail_lock,153,153.0,0.00573996914295168,0.8503701967806292,0.0,0.3612722984079711
profile1d_linear__robust_ossm_ukf,fail_lock,154,154.0,0.00709284325862372,0.8518467229327907,0.0,0.35932153236180486
profile1d_linear__robust_ossm_ukf,fail_lock,155,155.0,0.0085674976490216,0.8527093313443618,0.0,0.3571684050392782
profile1d_linear__robust_ossm_ukf,fail_lock,156,156.0,0.010098730685067598,0.853261959086932,0.0,0.35490007413401475
profile1d_linear__robust_ossm_ukf,fail_lock,157,157.0,0.011815219771049951,0.8535353763176041,0.0,0.35260558840258094
profile1d_linear__robust_ossm_ukf,fail_lock,158,158.0,0.0136288803704433,0.8536644737900755,0.0,0.3503687517382167
profile1d_linear__robust_ossm_ukf,fail_lock,159,159.0,0.015394101220190123,0.8536511726726774,0.0,0.3482620036708655
profile1d_linear__robust_ossm_ukf,fail_lock,160,160.0,0.017251575315536925,0.8536027636784781,0.0,0.3463421529456624
profile1d_linear__robust_ossm_ukf,fail_lock,161,161.0,0.01914138638657531,0.8535410548340258,0.0,0.34464840339444547
profile1d_linear__robust_ossm_ukf,fail_lock,162,162.0,0.021101909169362117,0.8535913719943564,0.0,0.3432012877472625
profile1d_linear__robust_ossm_ukf,fail_lock,163,163.0,0.023599598471928773,0.8537726822992592,0.0,0.3420007228966902
profile1d_linear__robust_ossm_ukf,fail_lock,164,164.0,0.02683749440157389,0.8541458040712484,0.0,0.34102354309255456
profile1d_linear__robust_ossm_ukf,fail_lock,165,165.0,0.02981062181517367,0.8546406233498942,0.0,0.3402214712260812
profile1d_linear__robust_ossm_ukf,fail_lock,166,166.0,0.032906345112326874,0.8550073211914101,0.0,0.33951946563904223
profile1d_linear__robust_ossm_ukf,fail_lock,167,167.0,0.03644434382253304,0.8547230041088772,0.0,0.33881444192169075
profile1d_linear__robust_ossm_ukf,fail_lock,168,168.0,0.04022119269757205,0.8534191841153277,0.0,0.33797531830405375
profile1d_linear__robust_ossm_ukf,fail_lock,169,169.0,0.044343866387267554,0.8512843846448017,0.0,0.33684561862178075
profile1d_linear__robust_ossm_ukf,fail_lock,170,170.0,0.0490226233956328,0.8490183488488576,0.0,0.3352486521775357
profile1d_linear__robust_ossm_ukf,fail_lock,171,171.0,0.05346448363165155,0.84713736525388,0.0,0.3329949581002707
profile1d_linear__robust_ossm_ukf,fail_lock,172,172.0,0.0577112959680575,0.8459396276491451,0.0,0.3298921666745731
profile1d_linear__robust_ossm_ukf,fail_lock,173,173.0,0.06239290294412089,0.8452537625470316,0.0,0.32575697903286843
profile1d_linear__robust_ossm_ukf,fail_lock,174,174.0,0.06621230503988366,0.8449345497384936,0.0,0.3204296230851601
profile1d_linear__robust_ossm_ukf,fail_lock,175,175.0,0.0699818909657712,0.8449041256122307,0.0,0.3137901595641115
profile1d_linear__robust_ossm_ukf,fail_lock,176,176.0,0.07358586256405156,0.8451656877197995,0.0,0.30577215151852344
profile1d_linear__robust_ossm_ukf,fail_lock,177,177.0,0.07718158620215881,0.8456898501329576,0.0004984131657500016,0.2963691851084345
profile1d_linear__robust_ossm_ukf,fail_lock,178,178.0,0.08126525606141742,0.8466838934394275,0.0019744271343709275,0.28563361065628934
profile1d_linear__robust_ossm_ukf,fail_lock,179,179.0,0.08497442477575498,0.8480545746355963,0.0036245694748821347,0.2736690186276618
profile1d_linear__robust_ossm_ukf,fail_lock,180,180.0,0.08777003155347074,0.8498140029895661,0.005402222872489103,0.2606180679035843
profile1d_linear__robust_ossm_ukf,fail_lock,181,181.0,0.08902382862400168,0.8514476024791638,0.007292223438599247,0.24664781967480792
profile1d_linear__robust_ossm_ukf,fail_lock,182,182.0,0.08962660926059927,0.8522937445564785,0.009261228964831659,0.2319358137757669
profile1d_linear__robust_ossm_ukf,fail_lock,183,183.0,0.08954680629151085,0.8516095128468884,0.011268829663207707,0.2166598125944664
profile1d_linear__robust_ossm_ukf,fail_lock,184,184.0,0.08880995126826632,0.8494289051527341,0.013280497133528418,0.20099255825449217
profile1d_linear__robust_ossm_ukf,fail_lock,185,185.0,0.08738207575643209,0.8462069959789148,0.015270697600554859,0.18510139880449594
profile1d_linear__robust_ossm_ukf,fail_lock,186,186.0,0.08534833247873246,0.8427555338902946,0.017896473985313528,0.1691515055089277
profile1d_linear__robust_ossm_ukf,fail_lock,187,187.0,0.08263523317912326,0.8388595688560178,0.01996958258891664,0.15331118327667062
profile1d_linear__robust_ossm_ukf,fail_lock,188,188.0,0.07936613291940195,0.8343435887614076,0.021967399680323556,0.13775814415624607
profile1d_linear__robust_ossm_ukf,fail_lock,189,189.0,0.07552511376841448,0.8276476816146927,0.023814861394550038,0.12268573293671284
profile1d_linear__robust_ossm_ukf,fail_lock,190,190.0,0.07120221773336707,0.8156985374037371,0.02537353328687287,0.1083080400257229
profile1d_linear__robust_ossm_ukf,fail_lock,191,191.0,0.06641234315820044,0.7893816789850101,0.026276549170304832,0.09486287229563557
profile1d_linear__robust_ossm_ukf,fail_lock,192,192.0,0.06132399084416953,0.7250538696493758,0.025576239019329983,0.08261159796664755
profile1d_linear__robust_ossm_ukf,fail_lock,193,193.0,0.05609203958299949,0.6718425046378521,0.02487415728765832,0.07183492830846162
profile1d_linear__robust_ossm_ukf,fail_lock,194,194.0,0.05030004849740591,0.6724896942200426,0.025881507900028796,0.06282406993814708
profile1d_linear__robust_ossm_ukf,fail_lock,195,195.0,0.044152059212999,0.672887350752489,0.026655977986690997,0.05586738294509199
profile1d_linear__robust_ossm_ukf,fail_lock,196,196.0,0.038301221412034674,0.6736030689979705,0.02719055901476158,0.05123354830158032
profile1d_linear__robust_ossm_ukf,fail_lock,197,197.0,0.03238426688895743,0.6741111542268362,0.027438439816588982,0.049153178985623845
profile1d_linear__robust_ossm_ukf,fail_lock,198,198.0,0.02636937619321079,0.6747407596122891,0.027393113332878798,0.04980146203730886
profile1d_linear__robust_ossm_ukf,fail_lock,199,199.0,0.020826408113312236,0.6752791233328546,0.027033645976221547,0.053284466950247314
profile1d_linear__robust_ossm_ukf,fail_lock,200,200.0,0.015741642791342957,0.6759688960181943,0.026365601174296108,0.05963112468426817
profile1d_linear__robust_ossm_ukf,fail_lock,201,201.0,0.01101686193177963,0.6764335624303536,0.025378881192242245,0.06879165039318656
profile1d_linear__robust_ossm_ukf,fail_lock,202,202.0,0.006634577408105334,0.6768999427287556,0.02409562342746277,0.08064166353569362
profile1d_linear__robust_ossm_ukf,fail_lock,203,203.0,0.002069649962047595,0.6772825888016087,0.022553432394821132,0.09499007654511903
profile1d_linear__robust_ossm_ukf,fail_lock,204,204.0,0.00027905469674270237,0.6777701789187378,0.02117460441191677,0.1115884118342134
profile1d_linear__robust_ossm_ukf,fail_lock,205,205.0,6.425131857705514e-05,0.6779393573341383,0.01947226280090338,0.1301393477985183
profile1d_linear__robust_ossm_ukf,fail_lock,206,206.0,0.0008952469265960324,0.6779777033415396,0.017480011378686253,0.15030274389971982
profile1d_linear__robust_ossm_ukf,fail_lock,207,207.0,0.00247552496576896,0.6779060906960844,0.015238452336078867,0.17169852657748058
profile1d_linear__robust_ossm_ukf,fail_lock,208,208.0,0.0046592724634815594,0.7145252553563536,0.013494399875954384,0.19390752755413557
profile1d_linear__robust_ossm_ukf,fail_lock,209,209.0,0.007310952279109937,0.7978396608680157,0.01203969640167087,0.21647218746583272
profile1d_linear__robust_ossm_ukf,fail_lock,210,210.0,0.010186572780218641,0.8297521841525496,0.009285856206840776,0.23889880422411847
profile1d_linear__robust_ossm_ukf,fail_lock,211,211.0,0.013687839455472825,0.8423812909896427,0.006147378284293809,0.2606632672631491
profile1d_linear__robust_ossm_ukf,fail_lock,212,212.0,0.017672043531866303,0.8481436456688315,0.0029901734552223755,0.2812229010960951
profile1d_linear__robust_ossm_ukf,fail_lock,213,213.0,0.021750089018421702,0.8510909666974946,0.0,0.30003703109622715
profile1d_linear__robust_ossm_ukf,fail_lock,214,214.0,0.02667147446332016,0.8527803008802664,0.0,0.31659659808962026
profile1d_linear__robust_ossm_ukf,fail_lock,215,215.0,0.031424528465065764,0.8536922798858496,0.0,0.33045896964494037
profile1d_linear__robust_ossm_ukf,fail_lock,216,216.0,0.03657167839626812,0.8543449559545666,0.0,0.34128251718438635
profile1d_linear__robust_ossm_ukf,fail_lock,217,217.0,0.04211636593234939,0.8546811348670337,0.0,0.34885652811959594
profile1d_linear__robust_ossm_ukf,fail_lock,218,218.0,0.04806331652193133,0.854860617029593,0.0,0.3531208486253841
profile1d_linear__robust_ossm_ukf,fail_lock,219,219.0,0.05436763366117766,0.8549016962652608,0.0,0.3541688885513437
profile1d_linear__robust_ossm_ukf,fail_lock,220,220.0,0.06097955607288918,0.8549194460318914,0.0,0.3522322424597833
profile1d_linear__robust_ossm_ukf,fail_lock,221,221.0,0.0678018885600046,0.8547937076722648,0.0,0.34765153465408094
profile1d_linear__robust_ossm_ukf,fail_lock,222,222.0,0.07475832162302315,0.8546384610584574,0.0,0.3408407976454569
profile1d_linear__robust_ossm_ukf,fail_lock,223,223.0,0.08171193409556847,0.8543905300096648,0.0,0.3322504359122417
profile1d_linear__robust_ossm_ukf,fail_lock,224,224.0,0.08854255559221211,0.8541951547198764,0.0,0.32233138378524745
profile1d_linear__robust_ossm_ukf,fail_lock,225,225.0,0.09506960722218963,0.8539002159221677,0.0,0.3115048083212643
profile1d_linear__robust_ossm_ukf,fail_lock,226,226.0,0.10117017190903366,0.853645899820083,0.0,0.300141396850645
profile1d_linear__robust_ossm_ukf,fail_lock,227,227.0,0.10667408313179391,0.853325592977762,0.0020798526849215232,0.288550659105953
profile1d_linear__robust_ossm_ukf,fail_lock,228,228.0,0.11145479369440596,0.8529921822008873,0.0042035066601702874,0.27697941877347826
profile1d_linear__robust_ossm_ukf,fail_lock,229,229.0,0.11536080193770235,0.8525471233409848,0.00630820105093431,0.26561756001425474
profile1d_linear__robust_ossm_ukf,fail_lock,230,230.0,0.11831713323414284,0.8521054970771879,0.008366530633394004,0.25460702451665207
profile1d_linear__robust_ossm_ukf,fail_lock,231,231.0,0.12020265833232298,0.851482225089399,0.010355986301255832,0.2440506903672862
profile1d_linear__robust_ossm_ukf,fail_lock,232,232.0,0.12098703067069472,0.8507489515323604,0.012262295434191708,0.23402043742606565
profile1d_linear__robust_ossm_ukf,fail_lock,233,233.0,0.1205953332573207,0.8496138442527784,0.014070879054996448,0.224564597950723
profile1d_linear__robust_ossm_ukf,fail_lock,234,234.0,0.1190694997809429,0.8479869638827924,0.015772469851598372,0.2157141967268632
profile1d_linear__robust_ossm_ukf,fail_lock,235,235.0,0.11640740032721615,0.8451732135724591,0.017347932068752445,0.20748767655041783
profile1d_linear__robust_ossm_ukf,fail_lock,236,236.0,0.11270260801616769,0.8400639473324976,0.018766379234880292,0.19989440849386114
profile1d_linear__robust_ossm_ukf,fail_lock,237,237.0,0.10802428365489054,0.8291814930730453,0.019934761819262813,0.19293715771923048
profile1d_linear__robust_ossm_ukf,fail_lock,238,238.0,0.10254305612298487,0.8025558390955709,0.02057381694244906,0.18661382211560643
profile1d_linear__robust_ossm_ukf,fail_lock,239,239.0,0.09644741086590282,0.7316857701496399,0.01984600269672764,0.18091892399457946
profile1d_linear__robust_ossm_ukf,fail_lock,240,240.0,0.09335035063538352,0.6683466171709312,0.019052074266195488,0.17584510770178405
profile1d_linear__robust_ossm_ukf,fail_lock,241,241.0,0.08803058315968348,0.6687700662977064,0.01991811316563692,0.17138452450669503
profile1d_linear__robust_ossm_ukf,fail_lock,242,242.0,0.08322085317152646,0.6692677556070911,0.020718171006322967,0.16752976788325913
profile1d_linear__robust_ossm_ukf,fail_lock,243,243.0,0.07776125567848823,0.6696892693774935,0.021449393403370445,0.16427421784416849
profile1d_linear__robust_ossm_ukf,fail_lock,244,244.0,0.06995979066196757,0.6702512656393458,0.02211946824898759,0.16161189365424988
profile1d_linear__robust_ossm_ukf,fail_lock,245,245.0,0.06298413209199172,0.6709628867341569,0.02272845801186482,0.15953699760306228
profile1d_linear__robust_ossm_ukf,fail_lock,246,246.0,0.05623701492369809,0.6716282911321713,0.023268266551142013,0.15804344603755296
profile1d_linear__robust_ossm_ukf,fail_lock,247,247.0,0.04904970564757048,0.6722466937658428,0.023736824017536837,0.1571246041157037
profile1d_linear__robust_ossm_ukf,fail_lock,248,248.0,0.04171829023065606,0.672919345349666,0.024134772803838456,0.15677319340952234
profile1d_linear__robust_ossm_ukf,fail_lock,249,249.0,0.03489528561376965,0.6735757880664619,0.02445562651642979,0.15698131562334855
profile1d_linear__robust_ossm_ukf,fail_lock,250,250.0,0.028910337188327275,0.6741734791028378,0.024693107008039488,0.15774068768658528
profile1d_linear__robust_ossm_ukf,fail_lock,251,251.0,0.023609141999244805,0.6747198680968913,0.024842226130752397,0.15904317280921837
profile1d_linear__robust_ossm_ukf,fail_lock,252,252.0,0.019034235914385196,0.6752720989895994,0.024899119235217194,0.1608814955121925
profile1d_linear__robust_ossm_ukf,fail_lock,253,253.0,0.01578079613047715,0.6756370312571998,0.02485030479004944,0.16325004928214448
profile1d_linear__robust_ossm_ukf,fail_lock,254,254.0,0.013407680816308306,0.6759640431981498,0.024695061933404833,0.16614586475357337
profile1d_linear__robust_ossm_ukf,fail_lock,255,255.0,0.011437860115474957,0.7355179325930145,0.026568108208632018,0.16956982461265563
profile1d_linear__robust_ossm_ukf,fail_lock,256,256.0,0.01003622614213837,0.8014784117971888,0.028482560393426636,0.173528293076674
profile1d_linear__robust_ossm_ukf,fail_lock,257,257.0,0.009307467289517231,0.8264223324096958,0.028735531488189282,0.17803536624771632
profile1d_linear__robust_ossm_ukf,fail_lock,258,258.0,0.009282422291058192,0.8363367765473626,0.028274634837775946,0.18311584395875066
profile1d_linear__robust_ossm_ukf,fail_lock,259,259.0,0.010187290870211908,0.8402042764166165,0.02741428930859473,0.18880893462872309
profile1d_linear__robust_ossm_ukf,fail_lock,260,260.0,0.01227479503602792,0.8408049927740647,0.026239207669395165,0.1951725883345471
profile1d_linear__robust_ossm_ukf,fail_lock,261,261.0,0.01600656069189745,0.8381431422520891,0.02473559069135741,0.20228845043990773
profile1d_linear__robust_ossm_ukf,fail_lock,262,262.0,0.021837671008432636,0.8301330772681343,0.022828754946866172,0.21026788512845887
profile1d_linear__robust_ossm_ukf,fail_lock,263,263.0,0.029108198250581297,0.8089590687486371,0.020314856825346714,0.2192599695928167
profile1d_linear__robust_ossm_ukf,fail_lock,264,264.0,0.037341034422866674,0.7508678960908663,0.01672190867568398,0.22946230373200624
profile1d_linear__robust_ossm_ukf,fail_lock,265,265.0,0.048175670739864375,0.6742055624893198,0.012720340876367808,0.24113517412158175
profile1d_linear__robust_ossm_ukf,fail_lock,266,266.0,0.06167609697599356,0.6732110926649516,0.009939960270751209,0.25462011622715036
profile1d_linear__robust_ossm_ukf,fail_lock,267,267.0,0.07709613633085144,0.6719440305716057,0.006575661454002775,0.2703649768932211
profile1d_linear__robust_ossm_ukf,fail_lock,268,268.0,0.09494505053901241,0.6704778847919267,0.002480244034793456,0.28895869500163057
profile1d_linear__robust_ossm_ukf,fail_lock,269,269.0,0.11248753892545164,0.6687782804516699,0.0,0.3111810413245836
profile1d_linear__robust_ossm_ukf,fail_lock,270,270.0,0.13400722796591202,0.6670450154556071,0.0,0.33807478134148106
