method,trial,event,frame,time,nis,g_t,g_z_eff,q_harm
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,219,219.0,3.6342654773528933,0.16025876778423315,0.057902591507153656,0.9501685719282545
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,220,220.0,3.260786963684782,0.17934303019699818,0.06476756475536855,0.9386611337010872
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,237,237.0,1.8463574177048665,0.3509319474066127,0.12629449963482683,0.8090859269646837
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,238,238.0,2.2148143846704347,0.3183433942975719,0.11457484773424495,0.7988796987193879
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,239,239.0,2.591265653023234,0.28542676515378096,0.10274760956261873,0.7879765078117623
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,240,240.0,2.9545185046187425,0.2543143270932881,0.09157418988025948,0.776532749618492
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,241,241.0,3.302702716589932,0.22565053251827383,0.08128087709186996,0.7647666784091737
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,242,242.0,3.616039960852773,0.20079451954304772,0.07235334997735522,0.7529511410173868
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,243,243.0,3.8772878919138574,0.17987581989337348,0.06483742875903198,0.7414025356626512
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,244,244.0,4.064851700511294,0.16422768743800006,0.05921492492093926,0.7304680603175788
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,245,245.0,4.173845525255832,0.15336407964232276,0.055310675826103314,0.7205135698129942
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,246,246.0,4.188133199639068,0.1911352133735139,0.06894327671150809,0.7119133295644374
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,247,247.0,4.04864588430158,0.22930645688626533,0.08262581742244596,0.7050425580941346
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,248,248.0,3.7684181653367603,0.26543550451423586,0.09555151075133543,0.7002729474552717
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,249,249.0,3.366829597617925,0.3024267869585793,0.10878187824608536,0.6979687321202809
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,250,250.0,2.8784664605472097,0.3432250752887556,0.12337943561202433,0.6984798331639389
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,251,251.0,2.3367129200939143,0.3851035861169959,0.13836542430987872,0.7021282736482729
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,252,252.0,1.7868397843491828,0.42375709438443776,0.1522178491871785,0.7091826354814066
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,253,253.0,1.2699898499771884,0.449054813973097,0.16132684509136466,0.7198156324403631
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,254,254.0,0.8229405394786666,0.45074704334261695,0.16204214600643715,0.7340418161063038
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,255,255.0,0.4703077918664819,0.41946766005522856,0.15098112765720056,0.7516391390863839
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,256,256.0,0.22045826643392663,0.45326013379415947,0.16341258139783166,0.7720737293917589
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,257,257.0,0.06413425502225378,0.47781262916486034,0.17244230722772283,0.7944644210436472
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,258,258.0,0.0018437336078159553,0.49343840972166886,0.1783296195667372,0.8176298299236904
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,259,259.0,0.026646334390775323,0.4997088332944507,0.18087491132318156,0.840243646700298
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,260,260.0,0.14277442109900806,0.49734202761814833,0.17985111456383004,0.8610763699762973
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,261,261.0,0.361458936797055,0.48560990578324725,0.175321090252645,0.8792440712160435
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,262,262.0,0.6975032885806622,0.46351236124979434,0.16708215119756384,0.8943648311265769
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,263,263.0,1.1661910901178512,0.4294404994904131,0.15458377658355085,0.9065680039472148
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,264,264.0,1.5571970788672103,0.3830936785195396,0.13774273745332444,0.9163764848135445
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,265,265.0,1.6940480700217073,0.34534019870483407,0.12417435985238524,0.9245309452679921
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,266,266.0,1.8288543950893987,0.33269342485839043,0.11972646899004437,0.9318249476113605
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,267,267.0,1.9409688748714164,0.3202822414914832,0.11528151017386933,0.938988119938633
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,268,268.0,2.027702202007531,0.31006012610943595,0.1116162039551588,0.9466221275786085
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,269,269.0,2.0891395928784045,0.30212511880595544,0.1087661115268884,0.9551771693981023
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,270,270.0,2.221324567291015,0.29653891540554683,0.10675563693419342,0.9649526725868205
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,271,271.0,2.357371364774841,0.28477288906749354,0.10249384388757267,0.976108717207675
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,272,272.0,2.4555893358691643,0.2731928525937542,0.0983095935512305,0.9886805791476054
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,273,273.0,2.5140128806013857,0.26484726011963433,0.09529614080673733,1.0
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,274,274.0,2.530019133183012,0.26044737986591576,0.09370205858687976,1.0
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,275,275.0,2.5015348609949455,0.25917923292994555,0.09323213071985961,1.0
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,276,276.0,2.4286771211769023,0.2620806045203915,0.09426090300890566,1.0
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,277,277.0,2.3096107731534845,0.3356930496202636,0.12071303797762795,1.0
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,365,365.0,0.032339831202075536,0.6914141906554016,0.3992147947901422,0.20367316256946896
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,366,366.0,0.0012520534470189526,0.6768158818473554,0.41118785914659156,0.1876366473515935
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,367,367.0,0.013224726392824345,0.6459724278005173,0.41150870164087316,0.1721616715127267
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,368,368.0,0.07265135107038924,0.5873489156840546,0.38962248594813864,0.15733169469761552
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,369,369.0,0.18387808923732737,0.4918559236511016,0.33815044053175625,0.14325061841316275
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,370,370.0,0.3541919431890734,0.4811096695179978,0.3417450666308263,0.1300407950463289
profile1d_cubic__robust_ossm_ekf,10_2_1,fail_double,371,371.0,0.5782960339359803,0.46413238305774224,0.3390655116016743,0.11783941938847964
profile1d_cubic__robust_ossm_ekf,10_3_1,fail_double,876,876.0,0.03794227088589219,0.6791559663914841,0.24737054611598214,0.4970953048927913
profile1d_cubic__robust_ossm_ekf,10_3_1,fail_double,877,877.0,0.0781178157660761,0.6357052099463967,0.23136415769472107,0.47281379676964086
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_diverge,60,60.0,17.622319788955235,0.001114546106474668,0.0009897264136255256,0.0
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_diverge,189,189.0,14.921229964673953,0.002049208584646879,0.0006915511348502213,0.3342580836846208
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_diverge,280,280.0,18.913189586800637,0.0005218230139765359,0.0001761144059380512,0.3306848984419491
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_diverge,634,634.0,16.023823009871386,0.0008277902293106045,0.0007339806305918966,0.0008378866496848277
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_diverge,698,698.0,18.958648038246725,0.0011807630221703932,0.0009675472021951618,0.04022240691307985
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,260,260.0,2.834357538139646,0.41903081238210277,0.14068155939901947,1.0
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,261,261.0,2.4187653751704503,0.44893432027592206,0.15067486038906583,1.0
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,262,262.0,2.0394932594727972,0.4672078577784484,0.15678900332315415,0.9739339443512965
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,263,263.0,1.7063277114861628,0.48127370924673596,0.16152606992896543,0.9222814754983215
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,264,264.0,1.418680941509244,0.49502778209206594,0.16617438474174806,0.8722907531314719
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,265,265.0,1.175185843275325,0.5085642631321402,0.17075616211824793,0.82398820424142
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,266,266.0,0.9710286038399913,0.5210761188523664,0.1749981564198156,0.7773876736964662
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,267,267.0,0.8017878972446997,0.5316498896785441,0.17859326617225924,0.7324940050740044
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,268,268.0,0.23097442342189933,0.5295002079615041,0.17791689631882215,0.6900553068548615
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,269,269.0,0.00013036351311839387,0.5379005008041843,0.18106567081505368,0.6500395637650919
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,270,270.0,0.10533289109322674,0.49105918970695145,0.16573484720884726,0.6123296923744385
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,271,271.0,0.8883857547479381,0.47195403216247256,0.15907768575983006,0.5767863502284214
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,272,272.0,1.980354327783741,0.40555323807496163,0.13621116625274818,0.5432570718290126
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,273,273.0,3.532411189259289,0.31213872499899553,0.1047417118550443,0.5115841386581969
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,274,274.0,5.5909691970751,0.19597627951148253,0.06576264387454761,0.48161250009046097
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,275,275.0,8.227774592325261,0.0926392699744974,0.031121552566530365,0.45319684044461006
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,276,276.0,11.28389293061693,0.031461530095662014,0.010588678795221722,0.4262066793111382
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,277,277.0,13.592266106936759,0.008394541240099628,0.0028298521135183803,0.40053083155547853
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,278,278.0,15.743322166478533,0.003045389644219082,0.0010274908753421558,0.37608284510385936
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,279,279.0,17.557720356230323,0.0011796561075584596,0.00039809598481600463,0.35280710523398456
profile1d_cubic__robust_ossm_ekf,11_0_1,fail_double,280,280.0,18.913189586800637,0.0005218230139765359,0.0001761144059380512,0.3306848984419491
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_diverge,30,30.0,29.581913197368028,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_diverge,579,579.0,15.555100575361955,0.0014181051182858377,0.0011733125109281092,0.03291912876200479
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_slip,32,32.0,1.9242049096024436,0.5680703571229004,0.5017885793900757,0.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,535,535.0,0.06407290053830195,0.4768504729577074,0.21421327272733678,0.25356195171224155
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,536,536.0,0.013002506373412097,0.47112708685980154,0.2133046677934054,0.25265690578324834
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,537,537.0,0.22146421116520104,0.47518663589054766,0.21353015826047164,0.2551253834634549
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,538,538.0,0.6650885090152673,0.45822606600428534,0.20046562803449886,0.2611942963405743
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,539,539.0,1.3203657247794902,0.42096940515810766,0.17674401097390963,0.271044852818
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,540,540.0,2.16026036840379,0.36977340039951173,0.14652046856149065,0.28479148431658396
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,541,541.0,3.139381510612815,0.2992874599359837,0.10967021664434425,0.30246081770519834
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,542,542.0,4.272446002743529,0.22451664669154142,0.07479818290740885,0.32397679380482736
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,543,543.0,5.552969562059037,0.15354977257505534,0.05122624337816678,0.3491553105274804
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,544,544.0,6.695407883579116,0.09535928971415122,0.03184732384398568,0.3777092431627989
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,545,545.0,7.083330207961247,0.06047264057258459,0.020224262561513044,0.40926343924407044
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,546,546.0,7.311430201591497,0.05157659784618569,0.017269568426553524,0.4433766866447851
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,652,652.0,0.01839937419467108,0.4718944417117586,0.4116168646679917,0.006048756838636124
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,653,653.0,0.021997146308351083,0.4717997054075135,0.4120418846372069,0.00568478958967355
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,654,654.0,0.03069499645676913,0.4716993800953085,0.4122217174048428,0.005408208434786183
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,655,655.0,0.045427176379716015,0.4707385844895439,0.411151341995197,0.005214890919156141
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,656,656.0,0.0664277374901497,0.4695914962486785,0.4096995828135796,0.005093733339930512
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,657,657.0,0.09325434208350342,0.4677468747712203,0.40750019423802814,0.005029155750540053
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,658,658.0,0.12605567737515241,0.4654455324683886,0.4049181267156174,0.005003834787241251
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,659,659.0,0.1669577973356203,0.46268914289084956,0.4020717630669735,0.005001167189253334
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,891,891.0,1.6198699334246507,0.5680182642296676,0.1901881776059796,1.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,892,892.0,1.575298130336865,0.5707410791622638,0.1911268140279801,1.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,893,893.0,1.514912301651701,0.5739524023379217,0.19223322087654293,1.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,894,894.0,1.4391827756630158,0.5779459926009324,0.19360715687362343,1.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,895,895.0,1.345542609463127,0.5822931464087056,0.19510463569830763,1.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,896,896.0,1.2338206569820027,0.5871481392495664,0.19677813719727066,1.0
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,897,897.0,1.1000471193864525,0.5918462255940272,0.19840467826421887,0.9945709378327479
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,898,898.0,0.950403791085645,0.596536250443647,0.20003459996578868,0.9611498064398842
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,899,899.0,0.7920495897874268,0.6007328379137284,0.20150206521593064,0.9273600579033289
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,900,900.0,0.6312563215394656,0.6048425008172983,0.20294156933764024,0.8933739904075471
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,901,901.0,0.4767504487923674,0.6089677624878314,0.20438407699443129,0.8593654165177939
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,902,902.0,0.3401102206131194,0.6135659834024502,0.20592302499575543,0.8255042443794969
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,903,903.0,0.22583965346141816,0.6183676989858105,0.20749419538473632,0.7919514449236179
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,904,904.0,0.13491545223008733,0.6237223178072427,0.2092635427635295,0.7588545529673659
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,905,905.0,0.06892294069332229,0.6290200262115895,0.21102951529324573,0.726344338645723
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,906,906.0,0.025859334861122466,0.6343018087068971,0.21280733139610913,0.694532143023507
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,907,907.0,0.003939484297647911,0.6390118678663949,0.2144121150959435,0.6635077715313249
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,908,908.0,0.0009843335297977207,0.6430868354680335,0.21582232328393905,0.63333850066917
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,909,909.0,0.014867927115614214,0.646155070863941,0.2168679752269883,0.6040680601735959
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,910,910.0,0.044090685626004,0.6503247503797298,0.21819390435753722,0.5757155579547705
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,911,911.0,0.08753514022467333,0.651452175979756,0.21848721705508536,0.5482774299920216
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,912,912.0,0.1445573605047195,0.651658062136954,0.2184650292293144,0.5217332233124251
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,913,913.0,0.2130365304965761,0.6507519342742759,0.21806590167731296,0.4960514454001135
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,914,914.0,0.2890686110910076,0.648961131695209,0.217370925696901,0.47119272787263533
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,915,915.0,0.367021703692603,0.6464586106949939,0.21644285952175973,0.4471116746670203
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,916,916.0,0.4414054334003679,0.6437206395762737,0.21544591157118614,0.42375941342708856
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,917,917.0,0.5063270467323876,0.6405382248249278,0.21431194217116936,0.40108662328059486
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,918,918.0,0.5564167966094068,0.6371593230174343,0.21312578752515843,0.37904576007977736
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,919,919.0,0.5863863349901068,0.6336126945011763,0.21189735770530527,0.3575936914029247
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,920,920.0,0.5885071991819393,0.6316154593594377,0.211201537071206,0.3366969465812572
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,921,921.0,0.5637483585538635,0.6288211266238652,0.2167071986176837,0.31633648337743187
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,922,922.0,0.49979356474430264,0.6268796513992573,0.23704502068428884,0.29650703062766504
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,923,923.0,0.3907238599173013,0.6262082601870332,0.25716796739174,0.27721101978654716
profile1d_cubic__robust_ossm_ekf,11_1_1,fail_double,924,924.0,0.24717296784952283,0.6269934194647662,0.27746778474280703,0.25837538685261957
