method,event,frame,time,nis,g_t,g_z_eff,q_harm
profile1d_cubic__robust_ossm_ukf,fail_lock,74,74.0,0.006693045521340242,0.8840546906225188,0.04420176183920311,0.0
profile1d_cubic__robust_ossm_ukf,fail_lock,75,75.0,0.012681645169575654,0.8848596342681215,0.04424219814371406,0.0
profile1d_cubic__robust_ossm_ukf,fail_lock,76,76.0,0.020170595978907347,0.8839415575323495,0.04419703682599398,0.0
profile1d_cubic__robust_ossm_ukf,fail_lock,77,77.0,0.029607069991252098,0.8811157007489913,0.04405460737496612,0.0
profile1d_cubic__robust_ossm_ukf,fail_lock,78,78.0,0.040369350772578125,0.8763361153326416,0.04381395722965656,0.0
profile1d_cubic__robust_ossm_ukf,fail_lock,79,79.0,0.051387279115047556,0.8696159926376843,0.0,0.5631150773363314
profile1d_cubic__robust_ossm_ukf,fail_lock,80,80.0,0.06262121542972814,0.8631940542644538,0.0,0.5482690457419178
profile1d_cubic__robust_ossm_ukf,fail_lock,81,81.0,0.07318471473651522,0.8630765312346661,0.0,0.5307067405550432
profile1d_cubic__robust_ossm_ukf,fail_lock,82,82.0,0.0830798989752419,0.8717236029028335,0.0,0.5106515615175207
profile1d_cubic__robust_ossm_ukf,fail_lock,83,83.0,0.09366596587421631,0.8727695163415949,0.0,0.48837004701978726
profile1d_cubic__robust_ossm_ukf,fail_lock,84,84.0,0.1032744761238309,0.8733674576293431,0.0,0.4641521600835263
profile1d_cubic__robust_ossm_ukf,fail_lock,85,85.0,0.10872318160774319,0.8781080174112244,0.0,0.43829679621019313
profile1d_cubic__robust_ossm_ukf,fail_lock,86,86.0,0.11219222329586247,0.8838064042436335,0.0,0.4111048666458715
profile1d_cubic__robust_ossm_ukf,fail_lock,87,87.0,0.11323337958798423,0.8884025342159765,0.0,0.3828814855108611
profile1d_cubic__robust_ossm_ukf,fail_lock,88,88.0,0.11216470595619113,0.8917217461378022,0.0,0.35394589405286864
profile1d_cubic__robust_ossm_ukf,fail_lock,89,89.0,0.11010516777189042,0.8936111673724709,0.0,0.32464558428017115
profile1d_cubic__robust_ossm_ukf,fail_lock,90,90.0,0.1058886030008441,0.8940159732336693,0.0006897523592433074,0.2953708722441768
profile1d_cubic__robust_ossm_ukf,fail_lock,91,91.0,0.10126726765057709,0.8924976778374821,0.004973105530860875,0.26656686729049994
profile1d_cubic__robust_ossm_ukf,fail_lock,92,92.0,0.09435161339022113,0.887806809429633,0.009063618567425005,0.23874045155855894
profile1d_cubic__robust_ossm_ukf,fail_lock,93,93.0,0.08381703758526073,0.8767103555896116,0.012789055717243028,0.2124598751586994
profile1d_cubic__robust_ossm_ukf,fail_lock,94,94.0,0.07256812012188686,0.8503027287219749,0.0158198273841661,0.18834403072978706
profile1d_cubic__robust_ossm_ukf,fail_lock,95,95.0,0.06080854197410426,0.7830844609542754,0.017348335081518677,0.16703906201130814
profile1d_cubic__robust_ossm_ukf,fail_lock,96,96.0,0.049397188003037086,0.7245526570687559,0.01820717022269586,0.14918184960566475
profile1d_cubic__robust_ossm_ukf,fail_lock,97,97.0,0.039188094061357204,0.725597447427053,0.019905419885541176,0.13535225725739952
profile1d_cubic__robust_ossm_ukf,fail_lock,98,98.0,0.029207349388205506,0.7266627327991138,0.021064439891414193,0.1260191049805288
profile1d_cubic__robust_ossm_ukf,fail_lock,99,99.0,0.019207023833686047,0.7275780827124515,0.021640434844015025,0.12148820241434861
profile1d_cubic__robust_ossm_ukf,fail_lock,100,100.0,0.010836647782149175,0.7286796823252232,0.021628550196392662,0.12186284741172608
profile1d_cubic__robust_ossm_ukf,fail_lock,101,101.0,0.004665466068832601,0.7295016505418068,0.021026493713147604,0.12702641488759508
profile1d_cubic__robust_ossm_ukf,fail_lock,102,102.0,0.0009295837598654285,0.7301471698115555,0.019875272970052416,0.13665243142702566
profile1d_cubic__robust_ossm_ukf,fail_lock,103,103.0,9.80841952642066e-05,0.7305164570189481,0.018232484091390316,0.1502409393894536
profile1d_cubic__robust_ossm_ukf,fail_lock,104,104.0,0.002869490796922234,0.7306675251424123,0.016175044783544083,0.16717339586197938
profile1d_cubic__robust_ossm_ukf,fail_lock,105,105.0,0.010423765617124187,0.7303055339644539,0.013780256277873772,0.18677424647466256
profile1d_cubic__robust_ossm_ukf,fail_lock,106,106.0,0.0248387111991986,0.7296065172092392,0.01114085630389956,0.2083668661473484
profile1d_cubic__robust_ossm_ukf,fail_lock,107,107.0,0.035317444720473205,0.7281657041128378,0.008333885783626106,0.23131460235362827
profile1d_cubic__robust_ossm_ukf,fail_lock,108,108.0,0.04306590507970723,0.7271628915387016,0.0054475375364116735,0.2550429061112326
profile1d_cubic__robust_ossm_ukf,fail_lock,109,109.0,0.0498657892071627,0.7263322316745002,0.0025365865944611764,0.27904359794096295
profile1d_cubic__robust_ossm_ukf,fail_lock,110,110.0,0.057373246674313934,0.7257257525055333,0.0,0.3028655069331067
profile1d_cubic__robust_ossm_ukf,fail_lock,111,111.0,0.06451211628748138,0.7762211423314567,0.0,0.32609758729604366
profile1d_cubic__robust_ossm_ukf,fail_lock,112,112.0,0.07138853583378663,0.8616074374488077,0.0,0.3483515174659052
profile1d_cubic__robust_ossm_ukf,fail_lock,113,113.0,0.07838797682026355,0.8938671629892906,0.0,0.36924998361902456
profile1d_cubic__robust_ossm_ukf,fail_lock,114,114.0,0.08694440179210669,0.9062115640490038,0.0,0.38842486513802504
profile1d_cubic__robust_ossm_ukf,fail_lock,115,115.0,0.09410676607292158,0.9114581571765485,0.0,0.4055267732895619
profile1d_cubic__robust_ossm_ukf,fail_lock,116,116.0,0.09815451754639082,0.9139763209299672,0.0,0.4202444634492764
profile1d_cubic__robust_ossm_ukf,fail_lock,117,117.0,0.10201024897098604,0.9152069527070061,0.0,0.4323314816583406
profile1d_cubic__robust_ossm_ukf,fail_lock,118,118.0,0.10570184155336337,0.9157306078330344,0.0,0.44163495363307986
profile1d_cubic__robust_ossm_ukf,fail_lock,119,119.0,0.10992962473572077,0.9156032756211359,0.0,0.44811710743593913
profile1d_cubic__robust_ossm_ukf,fail_lock,120,120.0,0.11241714700238319,0.9152128847458657,0.0,0.45186212864709874
profile1d_cubic__robust_ossm_ukf,fail_lock,121,121.0,0.11152137884282293,0.914370377470074,0.0,0.45306875652412865
profile1d_cubic__robust_ossm_ukf,fail_lock,122,122.0,0.10884920102499877,0.9132075014888242,0.0,0.45203248844107097
profile1d_cubic__robust_ossm_ukf,fail_lock,123,123.0,0.10551820724786394,0.9112207194721498,0.0,0.44911940129580025
profile1d_cubic__robust_ossm_ukf,fail_lock,124,124.0,0.10172006549016369,0.9081555569190857,0.0,0.44473448470020427
profile1d_cubic__robust_ossm_ukf,fail_lock,125,125.0,0.09748144237731912,0.9027333028941313,0.0,0.4392901777983305
profile1d_cubic__robust_ossm_ukf,fail_lock,126,126.0,0.09292322618332531,0.8925316066153388,0.0,0.4331795306950015
profile1d_cubic__robust_ossm_ukf,fail_lock,127,127.0,0.08809871050742914,0.8703388660134596,0.0,0.4267561263574481
profile1d_cubic__robust_ossm_ukf,fail_lock,128,128.0,0.08314146306783662,0.8156438379419364,0.0,0.4203220515789321
profile1d_cubic__robust_ossm_ukf,fail_lock,129,129.0,0.07824630085134354,0.722084622464076,0.0,0.4141234129120537
profile1d_cubic__robust_ossm_ukf,fail_lock,130,130.0,0.07371230558274217,0.7226850211307427,0.0,0.40835150940917087
profile1d_cubic__robust_ossm_ukf,fail_lock,131,131.0,0.0688820870714019,0.7231184061896312,0.0,0.4031478181991967
profile1d_cubic__robust_ossm_ukf,fail_lock,132,132.0,0.06370183525107216,0.7236190431255007,0.0,0.3986106809893675
profile1d_cubic__robust_ossm_ukf,fail_lock,133,133.0,0.05797621162384534,0.7240890247132991,0.0,0.3948016561116132
profile1d_cubic__robust_ossm_ukf,fail_lock,134,134.0,0.05131992912326018,0.7246555347618774,0.0,0.3917507574537458
profile1d_cubic__robust_ossm_ukf,fail_lock,135,135.0,0.04511394475511144,0.7253099446756922,0.0,0.3894609601069386
profile1d_cubic__robust_ossm_ukf,fail_lock,136,136.0,0.039553065276961626,0.7259432469793943,0.0,0.38791236499509113
profile1d_cubic__robust_ossm_ukf,fail_lock,137,137.0,0.03398765887032483,0.7264891154267551,0.0,0.38706588990697255
profile1d_cubic__robust_ossm_ukf,fail_lock,138,138.0,0.028915879359069124,0.7270447740951564,0.0,0.386866373791883
profile1d_cubic__robust_ossm_ukf,fail_lock,139,139.0,0.024135099627122566,0.7274985056229084,0.0,0.3872452201831806
profile1d_cubic__robust_ossm_ukf,fail_lock,140,140.0,0.019652284277701687,0.7282150816235015,0.0,0.38812259800375287
profile1d_cubic__robust_ossm_ukf,fail_lock,141,141.0,0.01575023891174568,0.728547217990917,0.0,0.38940932748799245
profile1d_cubic__robust_ossm_ukf,fail_lock,142,142.0,0.012377039499698334,0.7289425821889598,0.0,0.3910092726180518
profile1d_cubic__robust_ossm_ukf,fail_lock,143,143.0,0.00951436134230246,0.729171205951828,0.0,0.3928232415556012
profile1d_cubic__robust_ossm_ukf,fail_lock,144,144.0,0.007156854990811182,0.7293938992601602,0.0,0.3947544670741487
profile1d_cubic__robust_ossm_ukf,fail_lock,145,145.0,0.005260326347272293,0.8349685102294002,0.0,0.3967149299184276
profile1d_cubic__robust_ossm_ukf,fail_lock,146,146.0,0.0036549180727377495,0.8819371297926903,0.0,0.3986316349838245
profile1d_cubic__robust_ossm_ukf,fail_lock,147,147.0,0.002423619072904878,0.9004733740046759,0.0,0.4004518989213552
profile1d_cubic__robust_ossm_ukf,fail_lock,148,148.0,0.0015363720196613197,0.9087871121997242,0.0,0.40214686270880223
profile1d_cubic__robust_ossm_ukf,fail_lock,149,149.0,0.0009248456437144266,0.9129911246349756,0.0,0.40371300066037213
profile1d_cubic__robust_ossm_ukf,fail_lock,150,150.0,0.0005194163000335803,0.91518692432154,0.0,0.40517176703003555
profile1d_cubic__robust_ossm_ukf,fail_lock,151,151.0,0.00026283918719635776,0.9164668738801762,0.0,0.40656724251674387
profile1d_cubic__robust_ossm_ukf,fail_lock,152,152.0,0.00010949048200120273,0.9170882685550621,0.0,0.4079617961764555
profile1d_cubic__robust_ossm_ukf,fail_lock,153,153.0,2.820782753316931e-05,0.9172551093519509,0.0,0.40943074328578827
profile1d_cubic__robust_ossm_ukf,fail_lock,154,154.0,2.450252836348893e-07,0.9171019487414206,0.0,0.4110568884414524
profile1d_cubic__robust_ossm_ukf,fail_lock,155,155.0,1.8106341874923213e-05,0.9166606881404754,0.0,0.41292490379249264
profile1d_cubic__robust_ossm_ukf,fail_lock,156,156.0,8.511268795726545e-05,0.916069519703704,0.0,0.4151153535605581
profile1d_cubic__robust_ossm_ukf,fail_lock,157,157.0,0.0002144058161387884,0.9153555640060259,0.0,0.41769859613603144
profile1d_cubic__robust_ossm_ukf,fail_lock,158,158.0,0.0004300257957240406,0.9148773491085667,0.0,0.4207292725362008
profile1d_cubic__robust_ossm_ukf,fail_lock,159,159.0,0.0007682112139362063,0.9150803028903136,0.0,0.42424166271250485
profile1d_cubic__robust_ossm_ukf,fail_lock,160,160.0,0.0012774471782039823,0.9164864873633786,0.0,0.4282447548441001
profile1d_cubic__robust_ossm_ukf,fail_lock,161,161.0,0.002016613065262551,0.9179806345328484,0.0,0.4327160069440735
profile1d_cubic__robust_ossm_ukf,fail_lock,162,162.0,0.003054606980029122,0.9153655880464271,0.0,0.4375944328131669
profile1d_cubic__robust_ossm_ukf,fail_lock,163,163.0,0.004468065717237606,0.9069052537945912,0.0,0.4427734679386469
profile1d_cubic__robust_ossm_ukf,fail_lock,164,164.0,0.006331610114775319,0.8983370493429158,0.0,0.4480933355420773
profile1d_cubic__robust_ossm_ukf,fail_lock,165,165.0,0.008722972029648727,0.8934766507046832,0.0,0.4533343992294929
profile1d_cubic__robust_ossm_ukf,fail_lock,166,166.0,0.011705026517833781,0.8916780838176399,0.0,0.45821400470330276
profile1d_cubic__robust_ossm_ukf,fail_lock,167,167.0,0.01532333899556585,0.8913305383245115,0.0,0.46238814743526074
profile1d_cubic__robust_ossm_ukf,fail_lock,168,168.0,0.019611188456926082,0.8913919462136719,0.0,0.4654596620464341
profile1d_cubic__robust_ossm_ukf,fail_lock,169,169.0,0.02458288660547703,0.8913342869426281,0.0,0.4669956079306766
profile1d_cubic__robust_ossm_ukf,fail_lock,170,170.0,0.03024062961890488,0.8910185027204173,0.0,0.46655561647173277
profile1d_cubic__robust_ossm_ukf,fail_lock,171,171.0,0.03654682444030164,0.8903862198295506,0.0,0.4637312215581448
profile1d_cubic__robust_ossm_ukf,fail_lock,172,172.0,0.04347091799816118,0.8898182196917188,0.0,0.45819240589425136
profile1d_cubic__robust_ossm_ukf,fail_lock,173,173.0,0.05135976920234529,0.8898872304129734,0.0,0.44973133062376813
profile1d_cubic__robust_ossm_ukf,fail_lock,174,174.0,0.060270803036759434,0.8918924372299009,0.0,0.43829174986888814
profile1d_cubic__robust_ossm_ukf,fail_lock,175,175.0,0.0700138016482333,0.8974088640665911,0.0,0.4239775799747087
profile1d_cubic__robust_ossm_ukf,fail_lock,176,176.0,0.08040254692684919,0.9062841099939463,0.0,0.4070389163450541
profile1d_cubic__robust_ossm_ukf,fail_lock,177,177.0,0.08938748563983279,0.9130853261025164,0.0,0.3878382945029216
profile1d_cubic__robust_ossm_ukf,fail_lock,178,178.0,0.09830772548268983,0.91340021070026,0.0,0.3668049739848901
profile1d_cubic__robust_ossm_ukf,fail_lock,179,179.0,0.10701360643763809,0.9105423531108674,0.0,0.3443875042791339
profile1d_cubic__robust_ossm_ukf,fail_lock,180,180.0,0.11539831254470105,0.9084926296986914,0.0,0.3210141796399282
profile1d_cubic__robust_ossm_ukf,fail_lock,181,181.0,0.12326450338628986,0.9077033574307407,0.0004497533067297755,0.2970683012107198
profile1d_cubic__robust_ossm_ukf,fail_lock,182,182.0,0.1304950929859854,0.9076935157340428,0.004156473330824409,0.2728812342791552
profile1d_cubic__robust_ossm_ukf,fail_lock,183,183.0,0.13692351129965039,0.9079212531522386,0.007851092621696438,0.24874237580531772
profile1d_cubic__robust_ossm_ukf,fail_lock,184,184.0,0.14241046734876575,0.908211149536437,0.011493406617824711,0.22492305090683262
profile1d_cubic__robust_ossm_ukf,fail_lock,185,185.0,0.14673850729426716,0.908288855666335,0.015037134223505229,0.20171049137437821
profile1d_cubic__robust_ossm_ukf,fail_lock,186,186.0,0.1498384249539548,0.9083227291500323,0.018433522804063115,0.17944685595938065
profile1d_cubic__robust_ossm_ukf,fail_lock,187,187.0,0.15150919373245716,0.9078815723144028,0.021609580457812996,0.15856607180406326
profile1d_cubic__robust_ossm_ukf,fail_lock,188,188.0,0.15182520418890882,0.9072337852043165,0.024489935781085014,0.13961733438455906
profile1d_cubic__robust_ossm_ukf,fail_lock,189,189.0,0.15069100727871373,0.9060089627502736,0.026969459986871485,0.12326010464739566
profile1d_cubic__robust_ossm_ukf,fail_lock,190,190.0,0.14811799424631472,0.9040574793733188,0.028939844876937394,0.11021578513958862
profile1d_cubic__robust_ossm_ukf,fail_lock,191,191.0,0.1439941857010289,0.9004813110059147,0.030275209212249053,0.10117031246353189
profile1d_cubic__robust_ossm_ukf,fail_lock,192,192.0,0.13837105559370502,0.8940857755983056,0.030864016601573126,0.09664169682750823
profile1d_cubic__robust_ossm_ukf,fail_lock,193,193.0,0.13116071342110833,0.8804667712002209,0.030531384778347544,0.09685100363660368
profile1d_cubic__robust_ossm_ukf,fail_lock,194,194.0,0.12253247052037167,0.8479648718854058,0.02892614548996241,0.10164796621136919
profile1d_cubic__robust_ossm_ukf,fail_lock,195,195.0,0.11260681649848621,0.7645653159842557,0.025154320062704006,0.11052761621478199
profile1d_cubic__robust_ossm_ukf,fail_lock,196,196.0,0.1019578460736404,0.7194390880879018,0.022403417826896883,0.12273508797798072
profile1d_cubic__robust_ossm_ukf,fail_lock,197,197.0,0.09047354837917672,0.7204787523428312,0.020855127502218067,0.1374169235690589
profile1d_cubic__robust_ossm_ukf,fail_lock,198,198.0,0.07817195334891762,0.72172676804646,0.019075746365759656,0.1537640596308935
profile1d_cubic__robust_ossm_ukf,fail_lock,199,199.0,0.06540792038109287,0.7229449197665675,0.017122212158187256,0.17110777536540783
profile1d_cubic__robust_ossm_ukf,fail_lock,200,200.0,0.052615925562232185,0.724418781105665,0.015074028351385133,0.18895839773281997
profile1d_cubic__robust_ossm_ukf,fail_lock,201,201.0,0.04092048469180369,0.7256926677186303,0.012907310232264083,0.2069986718081406
profile1d_cubic__robust_ossm_ukf,fail_lock,202,202.0,0.029016256614248476,0.7268922262338184,0.010637036496520062,0.22505157737522938
profile1d_cubic__robust_ossm_ukf,fail_lock,203,203.0,0.01845505907900006,0.7280529147182769,0.008266475301968283,0.243039202482009
profile1d_cubic__robust_ossm_ukf,fail_lock,204,204.0,0.009738179560720903,0.7291738294422256,0.0057938364882355,0.26094278853904324
profile1d_cubic__robust_ossm_ukf,fail_lock,205,205.0,0.0034275418669953363,0.7300399958659145,0.003215911621906335,0.2787686013317268
profile1d_cubic__robust_ossm_ukf,fail_lock,206,206.0,0.000223836130786564,0.7306816406495884,0.0005375099801465345,0.2965204879748244
profile1d_cubic__robust_ossm_ukf,fail_lock,207,207.0,0.001086344091173354,0.7310012396256464,0.0,0.31417833521751853
profile1d_cubic__robust_ossm_ukf,fail_lock,208,208.0,0.007309321329643219,0.7309481298206509,0.0,0.3316815865822937
profile1d_cubic__robust_ossm_ukf,fail_lock,209,209.0,0.014601581544395939,0.7303038652285924,0.0,0.3489173608005754
profile1d_cubic__robust_ossm_ukf,fail_lock,210,210.0,0.02276719425444778,0.7294588928037158,0.0,0.36571324545705863
profile1d_cubic__robust_ossm_ukf,fail_lock,211,211.0,0.03154054972301574,0.7997723538639652,0.0,0.3818353112721826
profile1d_cubic__robust_ossm_ukf,fail_lock,212,212.0,0.040148230250697275,0.8703444293593592,0.0,0.39699241036099475
profile1d_cubic__robust_ossm_ukf,fail_lock,213,213.0,0.04778250570942137,0.8967622129233913,0.0,0.41084842321278003
profile1d_cubic__robust_ossm_ukf,fail_lock,214,214.0,0.05633839928354428,0.9076991672754423,0.0,0.42304354596405197
profile1d_cubic__robust_ossm_ukf,fail_lock,215,215.0,0.06556061749613344,0.9128140719188108,0.0,0.43322300654323637
profile1d_cubic__robust_ossm_ukf,fail_lock,216,216.0,0.0752210335165312,0.9156244829419201,0.0,0.44106935261474456
profile1d_cubic__robust_ossm_ukf,fail_lock,217,217.0,0.08533614725336572,0.9171587844073548,0.0,0.4463348388842484
profile1d_cubic__robust_ossm_ukf,fail_lock,218,218.0,0.09595713596427682,0.9180406651135464,0.0,0.4488701011222432
profile1d_cubic__robust_ossm_ukf,fail_lock,219,219.0,0.10702951477383028,0.9184914432007948,0.0,0.448643655607301
profile1d_cubic__robust_ossm_ukf,fail_lock,220,220.0,0.11846922014230413,0.9187409914628073,0.0,0.4457480623523407
profile1d_cubic__robust_ossm_ukf,fail_lock,221,221.0,0.1300311635734265,0.9187090533252877,0.0,0.44039259482467674
profile1d_cubic__robust_ossm_ukf,fail_lock,222,222.0,0.14148490755399976,0.9185569667159228,0.0,0.4328846769181254
profile1d_cubic__robust_ossm_ukf,fail_lock,223,223.0,0.1524537858834073,0.9182347140929106,0.0,0.4236019622102741
profile1d_cubic__robust_ossm_ukf,fail_lock,224,224.0,0.16260935858970446,0.9179179430962869,0.0,0.41295779767442525
profile1d_cubic__robust_ossm_ukf,fail_lock,225,225.0,0.17150538004686813,0.917438076723938,0.0,0.4013662006715315
profile1d_cubic__robust_ossm_ukf,fail_lock,226,226.0,0.17883456780833262,0.9169380131378972,0.0,0.3892134446090467
profile1d_cubic__robust_ossm_ukf,fail_lock,227,227.0,0.184185654756674,0.9162525886057897,0.0,0.3768397369324963
profile1d_cubic__robust_ossm_ukf,fail_lock,228,228.0,0.1872513677846725,0.915345871434474,0.0,0.3645299059730902
profile1d_cubic__robust_ossm_ukf,fail_lock,229,229.0,0.18771401569587245,0.913909566315228,0.0,0.3525106241835218
profile1d_cubic__robust_ossm_ukf,fail_lock,230,230.0,0.18548493289574824,0.9116648271053415,0.0,0.340952625181922
profile1d_cubic__robust_ossm_ukf,fail_lock,231,231.0,0.18046016814272645,0.9074597976715962,0.0,0.32997652466290917
profile1d_cubic__robust_ossm_ukf,fail_lock,232,232.0,0.17280003799861046,0.8989823939442966,0.0,0.3196606434401485
profile1d_cubic__robust_ossm_ukf,fail_lock,233,233.0,0.16266641414409316,0.878868426608386,0.0,0.310049456291542
profile1d_cubic__robust_ossm_ukf,fail_lock,234,234.0,0.15057593022386181,0.8260214580489628,0.0,0.30116165810195505
profile1d_cubic__robust_ossm_ukf,fail_lock,235,235.0,0.1409872686430452,0.7155146147359251,0.0013893921023559093,0.2929973081916949
profile1d_cubic__robust_ossm_ukf,fail_lock,236,236.0,0.12948409223524457,0.7165461299978197,0.002872890579233247,0.28554379163553073
profile1d_cubic__robust_ossm_ukf,fail_lock,237,237.0,0.11797821472665307,0.7175813719183096,0.004222762495945281,0.27878048978222214
profile1d_cubic__robust_ossm_ukf,fail_lock,238,238.0,0.10393611512363803,0.7188326048871545,0.00544512253943579,0.2726823195248084
profile1d_cubic__robust_ossm_ukf,fail_lock,239,239.0,0.08636902734021117,0.7202212250019792,0.006545928779952459,0.2672224396817062
profile1d_cubic__robust_ossm_ukf,fail_lock,240,240.0,0.06869457276764648,0.7216413375368932,0.007530476713181988,0.2623743640247991
profile1d_cubic__robust_ossm_ukf,fail_lock,241,241.0,0.05202445480985147,0.7235571676114912,0.008409475366371209,0.25811367164805465
profile1d_cubic__robust_ossm_ukf,fail_lock,242,242.0,0.037315112298617656,0.7252232136965979,0.009178989076463279,0.2544193639911255
profile1d_cubic__robust_ossm_ukf,fail_lock,243,243.0,0.024932799087306876,0.7266583176437046,0.00984055227843779,0.25127477673319415
profile1d_cubic__robust_ossm_ukf,fail_lock,244,244.0,0.015073745211437131,0.727944091482424,0.010394740522963509,0.24866801673058903
profile1d_cubic__robust_ossm_ukf,fail_lock,245,245.0,0.007787042090243988,0.7289056246715091,0.010837335631274207,0.24659199846184537
profile1d_cubic__robust_ossm_ukf,fail_lock,246,246.0,0.0030006416155098858,0.7296448946714301,0.01116683152964194,0.2450441946189945
profile1d_cubic__robust_ossm_ukf,fail_lock,247,247.0,0.0005200324190084352,0.7301102252186067,0.011378914040979793,0.24402621253993337
profile1d_cubic__robust_ossm_ukf,fail_lock,248,248.0,5.25552473365721e-05,0.7303635509695814,0.011470994770885914,0.24354330543652367
profile1d_cubic__robust_ossm_ukf,fail_lock,249,249.0,0.0012217486091666073,0.7303882516180095,0.011439437745275059,0.2436039406725699
profile1d_cubic__robust_ossm_ukf,fail_lock,250,250.0,0.0035852477367750973,0.7302401217014316,0.011282338704539539,0.24421949544560012
profile1d_cubic__robust_ossm_ukf,fail_lock,251,251.0,0.006132037396632879,0.8335246060306045,0.012560405787236953,0.24540406081151808
profile1d_cubic__robust_ossm_ukf,fail_lock,252,252.0,0.008117486895675116,0.878177678138668,0.012748683146010947,0.24717430754206107
profile1d_cubic__robust_ossm_ukf,fail_lock,253,253.0,0.009698003723027766,0.8965588226703364,0.012368068039187939,0.2495493740507419
profile1d_cubic__robust_ossm_ukf,fail_lock,254,254.0,0.010781812280817602,0.9052532730363273,0.011680302174326265,0.2525507150411452
profile1d_cubic__robust_ossm_ukf,fail_lock,255,255.0,0.011435810866831412,0.9098693084783853,0.010773864449098879,0.2562019063897613
profile1d_cubic__robust_ossm_ukf,fail_lock,256,256.0,0.011802672713718619,0.9125209275407302,0.009681604144762929,0.2605286136984425
profile1d_cubic__robust_ossm_ukf,fail_lock,257,257.0,0.011701245668827699,0.9140277812141484,0.008414843635089786,0.2655588209794087
profile1d_cubic__robust_ossm_ukf,fail_lock,258,258.0,0.011242005749553701,0.9148363520701509,0.006977132927947632,0.2713229256796458
profile1d_cubic__robust_ossm_ukf,fail_lock,259,259.0,0.01055542488244249,0.915009963513941,0.0053654044191118085,0.2778533904836678
profile1d_cubic__robust_ossm_ukf,fail_lock,260,260.0,0.009502214333716213,0.9146155394928167,0.0035746378821883465,0.2851842074905437
profile1d_cubic__robust_ossm_ukf,fail_lock,261,261.0,0.008313964813318333,0.9132426504405284,0.0015974270984341749,0.2933503229240212
profile1d_cubic__robust_ossm_ukf,fail_lock,262,262.0,0.007049872368246711,0.9102709507144262,0.0,0.3023864785687226
profile1d_cubic__robust_ossm_ukf,fail_lock,263,263.0,0.005673401086024633,0.9038469062441118,0.0,0.31232485818370087
profile1d_cubic__robust_ossm_ukf,fail_lock,264,264.0,0.004041210334927731,0.8885892770752147,0.0,0.32319139290750504
profile1d_cubic__robust_ossm_ukf,fail_lock,265,265.0,0.0025925339640678023,0.8472261947181313,0.0,0.33500069995933696
profile1d_cubic__robust_ossm_ukf,fail_lock,266,266.0,0.0014912136086877444,0.7419651999355028,0.0,0.34775020718773536
profile1d_cubic__robust_ossm_ukf,fail_lock,267,267.0,0.0006992648512104516,0.7304723790064122,0.0,0.3614142042760417
profile1d_cubic__robust_ossm_ukf,fail_lock,268,268.0,0.00019792234896318453,0.7305117272616661,0.0,0.37593669728481327
profile1d_cubic__robust_ossm_ukf,fail_lock,269,269.0,2.9445258690950516e-06,0.7305205496569963,0.0,0.39122140181534953
