method,event,frame,time,nis,g_t,g_z_eff,q_harm
profile1d_quadratic__robust_ossm_ukf,fail_lock,104,104.0,0.002300586254863462,0.730674647540723,0.01628946098752221,0.16623636885486007
profile1d_quadratic__robust_ossm_ukf,fail_lock,105,105.0,0.009157398389997637,0.7303615558315757,0.013905768448117204,0.18575296182603704
profile1d_quadratic__robust_ossm_ukf,fail_lock,106,106.0,0.022559112360574365,0.7297314140469308,0.011281531727512674,0.20722675244539646
profile1d_quadratic__robust_ossm_ukf,fail_lock,107,107.0,0.03384441679982138,0.7283912577962686,0.008492694042300623,0.23002821031695608
profile1d_quadratic__robust_ossm_ukf,fail_lock,108,108.0,0.04161918170609527,0.7273089892641239,0.005624675612905668,0.2535903700902955
profile1d_quadratic__robust_ossm_ukf,fail_lock,109,109.0,0.048622371584993,0.726475993425595,0.00273454303386058,0.27741258429561705
profile1d_quadratic__robust_ossm_ukf,fail_lock,110,110.0,0.055983204019931586,0.7258494849611868,0.0,0.3010509635117546
profile1d_quadratic__robust_ossm_ukf,fail_lock,111,111.0,0.06280193673575225,0.7717681930790571,0.0,0.3241014822247815
profile1d_quadratic__robust_ossm_ukf,fail_lock,112,112.0,0.06969252538019602,0.8598315272621612,0.0,0.3461825825071724
profile1d_quadratic__robust_ossm_ukf,fail_lock,113,113.0,0.07709111522520684,0.8932603091245102,0.0,0.36692336940236725
profile1d_quadratic__robust_ossm_ukf,fail_lock,114,114.0,0.08512002479236927,0.90596766696887,0.0,0.3859615772972156
profile1d_quadratic__robust_ossm_ukf,fail_lock,115,115.0,0.09158735355017493,0.9113724357765108,0.0,0.40295276560822096
profile1d_quadratic__robust_ossm_ukf,fail_lock,116,116.0,0.09555278437484307,0.9139748045623345,0.0,0.4175892703844935
profile1d_quadratic__robust_ossm_ukf,fail_lock,117,117.0,0.09975481617542589,0.9152365522855495,0.0,0.42962630816776426
profile1d_quadratic__robust_ossm_ukf,fail_lock,118,118.0,0.10430304933939429,0.915764329612616,0.0,0.43891035562900405
profile1d_quadratic__robust_ossm_ukf,fail_lock,119,119.0,0.1082605691353874,0.9156190254188494,0.0,0.44540071277174625
profile1d_quadratic__robust_ossm_ukf,fail_lock,120,120.0,0.11013875581774869,0.9152566887636308,0.0,0.44917693051497165
profile1d_quadratic__robust_ossm_ukf,fail_lock,121,121.0,0.10922263376551962,0.9144635213715384,0.0,0.45043226024936955
profile1d_quadratic__robust_ossm_ukf,fail_lock,122,122.0,0.10669949844020893,0.9133427166310096,0.0,0.4494566617436154
profile1d_quadratic__robust_ossm_ukf,fail_lock,123,123.0,0.10351991527324442,0.9114213086277397,0.0,0.4466111950005894
profile1d_quadratic__robust_ossm_ukf,fail_lock,124,124.0,0.09987345902674556,0.9084811535850368,0.0,0.4422966591175719
profile1d_quadratic__robust_ossm_ukf,fail_lock,125,125.0,0.09578958829403744,0.9033178332092892,0.0,0.4369222290798925
profile1d_quadratic__robust_ossm_ukf,fail_lock,126,126.0,0.0913906398574847,0.8937128885152548,0.0,0.4308785999020995
profile1d_quadratic__robust_ossm_ukf,fail_lock,127,127.0,0.08673172194328269,0.8730876099424811,0.0,0.4245178064765993
profile1d_quadratic__robust_ossm_ukf,fail_lock,128,128.0,0.08194235713723187,0.8226268987338416,0.0,0.4181410256240866
profile1d_quadratic__robust_ossm_ukf,fail_lock,129,129.0,0.07719961908859616,0.7222049237842338,0.0,0.4119939335623428
profile1d_quadratic__robust_ossm_ukf,fail_lock,130,130.0,0.07286671654482388,0.7227898923755963,0.0,0.4062677694223031
profile1d_quadratic__robust_ossm_ukf,fail_lock,131,131.0,0.06825624261723381,0.723203049351462,0.0,0.40110422313288985
profile1d_quadratic__robust_ossm_ukf,fail_lock,132,132.0,0.0633745090516674,0.7236816214777612,0.0,0.3966020218155252
profile1d_quadratic__robust_ossm_ukf,fail_lock,133,133.0,0.05787540145285464,0.7241217208006444,0.0,0.39282319391628007
profile1d_quadratic__robust_ossm_ukf,fail_lock,134,134.0,0.0516561809289824,0.7246655919691892,0.0,0.3897982375644305
profile1d_quadratic__robust_ossm_ukf,fail_lock,135,135.0,0.04574157616711681,0.7252764467705017,0.0,0.3875305808265014
profile1d_quadratic__robust_ossm_ukf,fail_lock,136,136.0,0.0401831513300575,0.7258808090281673,0.0,0.38600073051233885
profile1d_quadratic__robust_ossm_ukf,fail_lock,137,137.0,0.03454839570403827,0.7264265110663356,0.0,0.38516996552286675
profile1d_quadratic__robust_ossm_ukf,fail_lock,138,138.0,0.02953713468883074,0.726989131253182,0.0,0.3849834489407028
profile1d_quadratic__robust_ossm_ukf,fail_lock,139,139.0,0.02496933287228643,0.7274369210670398,0.0,0.3853728779646861
profile1d_quadratic__robust_ossm_ukf,fail_lock,140,140.0,0.020577089023032874,0.728132518929163,0.0,0.3862586794741253
profile1d_quadratic__robust_ossm_ukf,fail_lock,141,141.0,0.01660294601211224,0.7284557607814304,0.0,0.38755186901778277
profile1d_quadratic__robust_ossm_ukf,fail_lock,142,142.0,0.013169097484512405,0.7288583327750231,0.0,0.38915640521574096
profile1d_quadratic__robust_ossm_ukf,fail_lock,143,143.0,0.010229376915414815,0.7290929908276192,0.0,0.3909730667333214
profile1d_quadratic__robust_ossm_ukf,fail_lock,144,144.0,0.007784011819820134,0.7293233291446148,0.0,0.39290493395712295
profile1d_quadratic__robust_ossm_ukf,fail_lock,145,145.0,0.005817255591536784,0.8287852622240962,0.0,0.3948637297292998
profile1d_quadratic__robust_ossm_ukf,fail_lock,146,146.0,0.004132078525303043,0.8796538963894699,0.0,0.39677611910358
profile1d_quadratic__robust_ossm_ukf,fail_lock,147,147.0,0.0028125002692603596,0.8995681467159653,0.0,0.39858901649988765
profile1d_quadratic__robust_ossm_ukf,fail_lock,148,148.0,0.001841857005592001,0.9083854204736352,0.0,0.4002731018283084
profile1d_quadratic__robust_ossm_ukf,fail_lock,149,149.0,0.0011568611914541359,0.912801279896226,0.0,0.40182431193832646
profile1d_quadratic__robust_ossm_ukf,fail_lock,150,150.0,0.0006890617755683202,0.9150992045766754,0.0,0.40326345876277114
profile1d_quadratic__robust_ossm_ukf,fail_lock,151,151.0,0.00038101181564898726,0.9164360332922853,0.0,0.40463385918264216
profile1d_quadratic__robust_ossm_ukf,fail_lock,152,152.0,0.00018537564065982613,0.9170958332003603,0.0,0.4059970004310185
profile1d_quadratic__robust_ossm_ukf,fail_lock,153,153.0,6.903196288124342e-05,0.9172970247069188,0.0,0.40742720244073194
profile1d_quadratic__robust_ossm_ukf,fail_lock,154,154.0,1.1171295659630083e-05,0.9171849715196879,0.0,0.4090061601733269
profile1d_quadratic__robust_ossm_ukf,fail_lock,155,155.0,2.417974476121448e-06,0.9168032883915556,0.0,0.41081734543023296
profile1d_quadratic__robust_ossm_ukf,fail_lock,156,156.0,4.475202301138618e-05,0.9163055220758884,0.0,0.4129400902751892
profile1d_quadratic__robust_ossm_ukf,fail_lock,157,157.0,0.00015168208947618638,0.9157389676115775,0.0,0.4154435507247896
profile1d_quadratic__robust_ossm_ukf,fail_lock,158,158.0,0.0003457677943401345,0.9154775005408056,0.0,0.4183812385826847
profile1d_quadratic__robust_ossm_ukf,fail_lock,159,159.0,0.0006639329147092501,0.9159385468924913,0.0,0.4217864128273016
profile1d_quadratic__robust_ossm_ukf,fail_lock,160,160.0,0.001155332301897739,0.9174823921238465,0.0,0.4256672187325967
profile1d_quadratic__robust_ossm_ukf,fail_lock,161,161.0,0.0018793400933825308,0.9187539595983131,0.0,0.4300005913619263
profile1d_quadratic__robust_ossm_ukf,fail_lock,162,162.0,0.002904533812500264,0.915938573956831,0.0,0.4347255070047511
profile1d_quadratic__robust_ossm_ukf,fail_lock,163,163.0,0.004303123914846542,0.9080262125647159,0.0,0.43973599698389776
profile1d_quadratic__robust_ossm_ukf,fail_lock,164,164.0,0.006152415544845891,0.9001046381392004,0.0,0.44487367552298734
profile1d_quadratic__robust_ossm_ukf,fail_lock,165,165.0,0.008524112393146125,0.8954246579022451,0.0,0.4499212555877707
profile1d_quadratic__robust_ossm_ukf,fail_lock,166,166.0,0.011477588573713463,0.8935044628075695,0.0,0.45459949087577795
profile1d_quadratic__robust_ossm_ukf,fail_lock,167,167.0,0.015054907582970935,0.892961658563685,0.0,0.4585688167248929
profile1d_quadratic__robust_ossm_ukf,fail_lock,168,168.0,0.01928568192129745,0.8928623971240216,0.0,0.4614373163229437
profile1d_quadratic__robust_ossm_ukf,fail_lock,169,169.0,0.024180810682704102,0.8927169712604842,0.0,0.4627776344812117
profile1d_quadratic__robust_ossm_ukf,fail_lock,170,170.0,0.029739194194724934,0.8924019951152375,0.0,0.46215460198284763
profile1d_quadratic__robust_ossm_ukf,fail_lock,171,171.0,0.035921391587374084,0.8918770033929956,0.0,0.4591636452951918
profile1d_quadratic__robust_ossm_ukf,fail_lock,172,172.0,0.042695465379689816,0.8915447226607667,0.0,0.45347635984590634
profile1d_quadratic__robust_ossm_ukf,fail_lock,173,173.0,0.051198513719029094,0.8919930177633759,0.0,0.4448835450981495
profile1d_quadratic__robust_ossm_ukf,fail_lock,174,174.0,0.06007581719499075,0.8944176971690634,0.0,0.4333245709373574
profile1d_quadratic__robust_ossm_ukf,fail_lock,175,175.0,0.06983864313980838,0.9001538485689519,0.0,0.4188966177084893
profile1d_quadratic__robust_ossm_ukf,fail_lock,176,176.0,0.0798909480936867,0.9084819662681974,0.0,0.40184186911824205
profile1d_quadratic__robust_ossm_ukf,fail_lock,177,177.0,0.08877699871554652,0.9142793433308766,0.0,0.3825152076807528
profile1d_quadratic__robust_ossm_ukf,fail_lock,178,178.0,0.09760935228008646,0.9142501656726161,0.0,0.36133996761756293
profile1d_quadratic__robust_ossm_ukf,fail_lock,179,179.0,0.10624052538235379,0.9115006284978537,0.0,0.33876176082565795
profile1d_quadratic__robust_ossm_ukf,fail_lock,180,180.0,0.11456531851374531,0.909465925140083,0.0,0.31520980110239477
profile1d_quadratic__robust_ossm_ukf,fail_lock,181,181.0,0.12239082134397032,0.9085735326172145,0.0013637723943866556,0.2910726436603562
profile1d_quadratic__robust_ossm_ukf,fail_lock,182,182.0,0.12960320953936558,0.9084321939108351,0.005083097212399752,0.26669149801512493
profile1d_quadratic__robust_ossm_ukf,fail_lock,183,183.0,0.1360392620194095,0.9085463956324265,0.008788237704896866,0.24237036671026402
profile1d_quadratic__robust_ossm_ukf,fail_lock,184,184.0,0.14156273717641898,0.9087511877479073,0.012436498479285647,0.21839994301675755
profile1d_quadratic__robust_ossm_ukf,fail_lock,185,185.0,0.14595992387235707,0.908771391219167,0.015978353902776476,0.19509107301987774
profile1d_quadratic__robust_ossm_ukf,fail_lock,186,186.0,0.14916316975255398,0.9087704843977855,0.019361832916554224,0.172812132216363
profile1d_quadratic__robust_ossm_ukf,fail_lock,187,187.0,0.1509710479713469,0.9083168399503325,0.022510385490455222,0.15202239603365453
profile1d_quadratic__robust_ossm_ukf,fail_lock,188,188.0,0.15145176592790996,0.9076781791875952,0.02534687570353256,0.13328988426636393
profile1d_quadratic__robust_ossm_ukf,fail_lock,189,189.0,0.15050143588603418,0.9064909259072521,0.027766183462049728,0.11727904374804403
profile1d_quadratic__robust_ossm_ukf,fail_lock,190,190.0,0.14812040479213823,0.9046198483635225,0.02966370497711991,0.10469544030612478
profile1d_quadratic__robust_ossm_ukf,fail_lock,191,191.0,0.14418564443707535,0.9012041890403681,0.030921074088301633,0.09618523336968353
profile1d_quadratic__robust_ossm_ukf,fail_lock,192,192.0,0.13873788500730982,0.8951389707560178,0.03143885378713038,0.09220710985356619
profile1d_quadratic__robust_ossm_ukf,fail_lock,193,193.0,0.1316805646250918,0.8822872823523028,0.031059401505279055,0.0929160341662278
profile1d_quadratic__robust_ossm_ukf,fail_lock,194,194.0,0.12317513372723962,0.8517856428318061,0.029460956644989225,0.09810592199954059
profile1d_quadratic__robust_ossm_ukf,fail_lock,195,195.0,0.11333183643483244,0.7728594555549994,0.02577530536682526,0.10724004071094874
profile1d_quadratic__robust_ossm_ukf,fail_lock,196,196.0,0.1027089092073142,0.7193659109041017,0.02272767063256903,0.11956013501287428
profile1d_quadratic__robust_ossm_ukf,fail_lock,197,197.0,0.09128814337034107,0.7204031181097634,0.021199382683451656,0.1342320542290329
profile1d_quadratic__robust_ossm_ukf,fail_lock,198,198.0,0.07902557877994106,0.7216449601546151,0.01945268142522386,0.15047769238187098
profile1d_quadratic__robust_ossm_ukf,fail_lock,199,199.0,0.06627461856328298,0.7228594229393104,0.017540592656593253,0.16766032515087456
profile1d_quadratic__robust_ossm_ukf,fail_lock,200,200.0,0.05346828497859588,0.7243322605222966,0.015539945087105884,0.18531660760842958
profile1d_quadratic__robust_ossm_ukf,fail_lock,201,201.0,0.041506560708472515,0.7256078230246479,0.013423380277512475,0.2031475501214265
profile1d_quadratic__robust_ossm_ukf,fail_lock,202,202.0,0.02969719113942672,0.7268340484848199,0.011204340944196658,0.22098689588047887
profile1d_quadratic__robust_ossm_ukf,fail_lock,203,203.0,0.0190635514125722,0.727985499735179,0.00888396124938774,0.23876189906066164
profile1d_quadratic__robust_ossm_ukf,fail_lock,204,204.0,0.010226955594018098,0.729113742916089,0.006460517771178217,0.25645550347691265
profile1d_quadratic__robust_ossm_ukf,fail_lock,205,205.0,0.0037472458534759234,0.729991828776832,0.003929723934972848,0.274074046461954
profile1d_quadratic__robust_ossm_ukf,fail_lock,206,206.0,0.0003193965817269208,0.7306501828584006,0.0012959289335230334,0.2916212215412018
profile1d_quadratic__robust_ossm_ukf,fail_lock,207,207.0,0.0008856169361305125,0.730991844093555,0.0,0.30907755556642064
profile1d_quadratic__robust_ossm_ukf,fail_lock,208,208.0,0.006942129745055121,0.7309678671615121,0.0,0.3263846329293642
profile1d_quadratic__robust_ossm_ukf,fail_lock,209,209.0,0.014302756706827728,0.7303400247506197,0.0,0.3434336703987705
profile1d_quadratic__robust_ossm_ukf,fail_lock,210,210.0,0.022510081317293693,0.7294883781269228,0.0,0.36005852417563217
profile1d_quadratic__robust_ossm_ukf,fail_lock,211,211.0,0.031327493810634696,0.7931670337360675,0.0,0.37603364596212424
profile1d_quadratic__robust_ossm_ukf,fail_lock,212,212.0,0.04011562606564471,0.8676817415932345,0.0,0.39107801219349825
profile1d_quadratic__robust_ossm_ukf,fail_lock,213,213.0,0.047859841202748554,0.8956376029061007,0.0,0.40486664534924616
profile1d_quadratic__robust_ossm_ukf,fail_lock,214,214.0,0.05597896537440781,0.9071236896360169,0.0,0.4170508227111634
profile1d_quadratic__robust_ossm_ukf,fail_lock,215,215.0,0.0651446995181279,0.912488778300278,0.0,0.4272854876965459
profile1d_quadratic__robust_ossm_ukf,fail_lock,216,216.0,0.07471965020906478,0.9154170595441206,0.0,0.4352602149001577
profile1d_quadratic__robust_ossm_ukf,fail_lock,217,217.0,0.0847170545701658,0.917019924577893,0.0,0.4407304546345774
profile1d_quadratic__robust_ossm_ukf,fail_lock,218,218.0,0.09518489738161014,0.9179465081408578,0.0,0.4435454557037013
profile1d_quadratic__robust_ossm_ukf,fail_lock,219,219.0,0.10606693011274032,0.9184290572331454,0.0,0.4436676180925849
profile1d_quadratic__robust_ossm_ukf,fail_lock,220,220.0,0.11727904287462548,0.918702934185001,0.0,0.4411791810899251
profile1d_quadratic__robust_ossm_ukf,fail_lock,221,221.0,0.12858016794684618,0.9186907418363337,0.0,0.43627595520080625
profile1d_quadratic__robust_ossm_ukf,fail_lock,222,222.0,0.13974734636218183,0.9185553790914335,0.0,0.42925015547664164
profile1d_quadratic__robust_ossm_ukf,fail_lock,223,223.0,0.15041584471049446,0.9182473944131172,0.0,0.4204640263260063
profile1d_quadratic__robust_ossm_ukf,fail_lock,224,224.0,0.16027028965256948,0.9179422896800324,0.0,0.4103167551809281
profile1d_quadratic__robust_ossm_ukf,fail_lock,225,225.0,0.16887997666024906,0.9174710165261194,0.0,0.39921050170458267
profile1d_quadratic__robust_ossm_ukf,fail_lock,226,226.0,0.1759527943403943,0.9169755990654224,0.0,0.38752246211959596
profile1d_quadratic__robust_ossm_ukf,fail_lock,227,227.0,0.18109490091291114,0.9162898139735693,0.0,0.3755865464519123
profile1d_quadratic__robust_ossm_ukf,fail_lock,228,228.0,0.18401391307849962,0.9153758121237285,0.0,0.363683810721659
profile1d_quadratic__robust_ossm_ukf,fail_lock,229,229.0,0.18440437628701145,0.9139216205405013,0.0,0.3520392783492045
profile1d_quadratic__robust_ossm_ukf,fail_lock,230,230.0,0.1821836267893101,0.9116396229076182,0.0,0.34082364574575347
profile1d_quadratic__robust_ossm_ukf,fail_lock,231,231.0,0.17725102696420564,0.9073546475514473,0.0,0.33015857734780063
profile1d_quadratic__robust_ossm_ukf,fail_lock,232,232.0,0.1697635757794184,0.8986839866482836,0.0,0.3201240613949369
profile1d_quadratic__robust_ossm_ukf,fail_lock,233,233.0,0.15987785291455034,0.8780277124435415,0.0,0.3107664759875416
profile1d_quadratic__robust_ossm_ukf,fail_lock,234,234.0,0.14810028327695987,0.8236515401193953,0.0,0.30210637716945415
profile1d_quadratic__robust_ossm_ukf,fail_lock,235,235.0,0.13973542456837187,0.715766510745249,0.001171588328432046,0.29414546805030617
profile1d_quadratic__robust_ossm_ukf,fail_lock,236,236.0,0.12918317782537259,0.7166732423961688,0.002631536296275837,0.2868724659333513
profile1d_quadratic__robust_ossm_ukf,fail_lock,237,237.0,0.11664146390144109,0.7176118623284825,0.003961398849684371,0.28026773640384967
profile1d_quadratic__robust_ossm_ukf,fail_lock,238,238.0,0.10302616030810456,0.7189676720128089,0.005168377463343457,0.27430683118832305
profile1d_quadratic__robust_ossm_ukf,fail_lock,239,239.0,0.08631983888655,0.7203128949515574,0.006256116167890457,0.26896321667020284
profile1d_quadratic__robust_ossm_ukf,fail_lock,240,240.0,0.06840912332943146,0.7216462778781668,0.0072301974010722195,0.26421043994600757
profile1d_quadratic__robust_ossm_ukf,fail_lock,241,241.0,0.05198913852334357,0.7235857148118675,0.008102647525998945,0.26002391772503025
profile1d_quadratic__robust_ossm_ukf,fail_lock,242,242.0,0.03746929483232475,0.7252267325003421,0.008868257172190966,0.2563823736008031
profile1d_quadratic__robust_ossm_ukf,fail_lock,243,243.0,0.025208484301320916,0.7266430050456363,0.009529249371586583,0.2532688214510007
profile1d_quadratic__robust_ossm_ukf,fail_lock,244,244.0,0.01540080299650247,0.7279167920692718,0.010086393751954779,0.25067106850407983
profile1d_quadratic__robust_ossm_ukf,fail_lock,245,245.0,0.0080989897678379,0.7288733097905684,0.010535757113554454,0.24858182087047376
profile1d_quadratic__robust_ossm_ukf,fail_lock,246,246.0,0.0032394794357569127,0.7296141256673463,0.010875988708031957,0.246998508137679
profile1d_quadratic__robust_ossm_ukf,fail_lock,247,247.0,0.0006393449575798491,0.7300866931612194,0.011102911219923503,0.24592292372824587
profile1d_quadratic__robust_ossm_ukf,fail_lock,248,248.0,2.006140467513388e-05,0.7303518025418626,0.011213870286936238,0.2453607742551355
profile1d_quadratic__robust_ossm_ukf,fail_lock,249,249.0,0.0010210902900728268,0.7303914509701482,0.011205152784403035,0.24532125523427778
profile1d_quadratic__robust_ossm_ukf,fail_lock,250,250.0,0.0032168385764804815,0.7337550408322021,0.011127340047869128,0.2458167229184288
profile1d_quadratic__robust_ossm_ukf,fail_lock,251,251.0,0.00564394544035785,0.8362481948282945,0.012396065579393056,0.24686244577295818
profile1d_quadratic__robust_ossm_ukf,fail_lock,252,252.0,0.00757405065907561,0.8794313525529162,0.012588722205919008,0.2484764017200717
profile1d_quadratic__robust_ossm_ukf,fail_lock,253,253.0,0.009144255968246369,0.8972355521139845,0.012236440390285834,0.2506790957982589
profile1d_quadratic__robust_ossm_ukf,fail_lock,254,254.0,0.010247483259762971,0.9056845055355555,0.011586189194136998,0.2534933362440493
profile1d_quadratic__robust_ossm_ukf,fail_lock,255,255.0,0.010936636837851626,0.910181410259639,0.010720863679673977,0.25694396172739514
profile1d_quadratic__robust_ossm_ukf,fail_lock,256,256.0,0.0113589366112041,0.9127708521865493,0.009670943744412543,0.2610577391803678
profile1d_quadratic__robust_ossm_ukf,fail_lock,257,257.0,0.01131164470578342,0.9142468825233436,0.00844654013558089,0.2658635458207703
profile1d_quadratic__robust_ossm_ukf,fail_lock,258,258.0,0.01093578611587329,0.9150477273291988,0.007050553152949305,0.2713924581717509
profile1d_quadratic__robust_ossm_ukf,fail_lock,259,259.0,0.010295980053172393,0.9152353184184278,0.005479543405561912,0.27767744010691253
profile1d_quadratic__robust_ossm_ukf,fail_lock,260,260.0,0.00936541022878526,0.9148867071292077,0.003728243788681154,0.2847528572509267
profile1d_quadratic__robust_ossm_ukf,fail_lock,261,261.0,0.008233313496271261,0.9136099579720197,0.0017889218896975196,0.29265395280516493
profile1d_quadratic__robust_ossm_ukf,fail_lock,262,262.0,0.006948724028035575,0.9108491176291039,0.0,0.30141576904326833
profile1d_quadratic__robust_ossm_ukf,fail_lock,263,263.0,0.0056300748172168425,0.9049209249045582,0.0,0.3110709253975061
profile1d_quadratic__robust_ossm_ukf,fail_lock,264,264.0,0.0040639200248545095,0.8909890959022726,0.0,0.32164610890605566
profile1d_quadratic__robust_ossm_ukf,fail_lock,265,265.0,0.0026241172958635663,0.8535127004027331,0.0,0.33315724198910557
