method,trial,event,frame,time,nis,g_t,g_z_eff,q_harm
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1201,1201.0,0.000132786932808764,1.0,1.0,0.02510175077747622
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1202,1202.0,1.743858443729945e-05,1.0,1.0,0.024256408609629892
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1203,1203.0,1.0367255487550686e-05,1.0,1.0,0.023318396200782056
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1204,1204.0,0.00010928035870590708,1.0,1.0,0.02230146989673108
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1205,1205.0,0.00030173673799194234,1.0,1.0,0.021221461899556468
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1206,1206.0,0.0005692233805452007,1.0,1.0,0.02009558744063242
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1207,1207.0,0.0008906025935434663,1.0,1.0,0.0189416674562404
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1208,1208.0,0.0012448247106705177,1.0,1.0,0.017777316221734705
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1209,1209.0,0.001611313334131546,1.0,1.0,0.016619152834746374
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1210,1210.0,0.0019696404104888304,1.0,1.0,0.015482097304712157
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1211,1211.0,0.00229875150196652,1.0,1.0,0.014378805209650505
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1212,1212.0,0.002580379791950799,1.0,1.0,0.01331928311872084
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1213,1213.0,0.0028001463235375543,1.0,1.0,0.012310711586087205
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1214,1214.0,0.0029451556668801658,1.0,1.0,0.011357482491014302
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1215,1215.0,0.00300545206974565,1.0,1.0,0.010461435722698562
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1216,1216.0,0.0029764521811886852,1.0,1.0,0.009622262013632822
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1217,1217.0,0.002859561937316097,1.0,1.0,0.0088380259982199
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1218,1218.0,0.0026608575472096634,1.0,1.0,0.008105755306089564
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1219,1219.0,0.00238946591543588,1.0,1.0,0.0074220382691464765
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1220,1220.0,0.0020586487886376406,1.0,1.0,0.006783576145656478
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_lock,1221,1221.0,0.0016876751084566747,1.0,1.0,0.006187644578856251
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_double,668,668.0,0.0034144618041204475,1.0,1.0,0.43070389966100253
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_double,669,669.0,0.01516772780352094,1.0,1.0,0.4034957205012176
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_double,670,670.0,0.03458250356389207,1.0,1.0,0.37808458066052625
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_double,671,671.0,0.060312257502485395,1.0,1.0,0.3544124120249943
profile1d_quadratic__robust_ossm_ekf,10_1_1,fail_double,672,672.0,0.09054937246585837,1.0,1.0,0.33243352834284273
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,253,253.0,0.0739191846207923,1.0,1.0,0.7168081402183683
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,254,254.0,0.0380107810910267,1.0,1.0,0.7291201745875229
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,255,255.0,0.013840847591764958,1.0,1.0,0.7443714979755713
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,256,256.0,0.0016799296011491204,1.0,1.0,0.7620625854582622
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,257,257.0,0.0011563684894394814,1.0,1.0,0.7814171760946445
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,258,258.0,0.011303830816365152,1.0,1.0,0.8014395734951919
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,259,259.0,0.030618933727257228,1.0,1.0,0.8210548106088373
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,260,260.0,0.05703714255393524,1.0,1.0,0.8393045495764233
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,261,261.0,0.08800692939207225,1.0,1.0,0.8555320131978197
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,262,262.0,0.12066007709100543,1.0,1.0,0.8694842668498858
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,263,263.0,0.1518708848054481,1.0,1.0,0.8813011939855903
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,264,264.0,0.17870785396300853,1.0,1.0,0.891415220616118
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,363,363.0,0.023234762192723597,1.0,1.0,0.24859699460543516
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,364,364.0,0.011965289154344307,1.0,1.0,0.23138424968794444
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,365,365.0,0.004044685999344763,1.0,1.0,0.21456203462938378
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,366,366.0,0.0002495941358330007,1.0,1.0,0.19817503695895236
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,367,367.0,0.0011190806431650795,1.0,1.0,0.18228801508788764
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,368,368.0,0.006993109969123843,1.0,1.0,0.1669875667891086
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,369,369.0,0.018008897055578097,1.0,1.0,0.15238209766123192
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,370,370.0,0.03404640368732939,1.0,1.0,0.13859986742705083
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,371,371.0,0.05470551709266124,1.0,1.0,0.1257853273667846
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,372,372.0,0.0793000192115481,1.0,1.0,0.11409434817366366
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,373,373.0,0.10670661666965765,1.0,1.0,0.10368885206713217
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,698,698.0,0.0005077959932859346,1.0,1.0,0.33450354660409515
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,699,699.0,0.013789242527809997,1.0,1.0,0.32570614047744956
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,700,700.0,0.04465309619894624,1.0,1.0,0.3197253348383678
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,701,701.0,0.09155976790025691,1.0,1.0,0.31684999965057414
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,702,702.0,0.1519392366619394,1.0,1.0,0.31734376036667
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,703,703.0,0.22217932502176627,1.0,1.0,0.3214186550941573
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,810,810.0,5.958274733735532e-06,1.0,1.0,0.5845975284442799
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,811,811.0,0.004114802123879224,1.0,1.0,0.5519685738211387
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,812,812.0,0.01719667518610566,1.0,1.0,0.5194050538244197
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,813,813.0,0.03906080932733205,1.0,1.0,0.4872835097243055
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,814,814.0,0.06893400185870756,1.0,1.0,0.4560627508380489
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,815,815.0,0.10527857094712029,1.0,1.0,0.4262633660981521
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,1117,1117.0,0.0015713446219188082,1.0,1.0,0.12995215222400378
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,1118,1118.0,0.0035726166082053657,1.0,1.0,0.11854666138070417
profile1d_quadratic__robust_ossm_ekf,10_2_1,fail_double,1119,1119.0,0.006115588361457874,1.0,1.0,0.10879772467844193
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,869,869.0,0.0072211734465627885,1.0,1.0,0.6720277473794558
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,870,870.0,0.005669176193438268,1.0,1.0,0.6425220846664166
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,871,871.0,0.003726792408680113,1.0,1.0,0.6137668674488549
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,872,872.0,0.0018209323209458378,1.0,1.0,0.5858348100102551
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,873,873.0,0.00042457631539306336,1.0,1.0,0.5587771834745398
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,874,874.0,2.2042476286276356e-05,1.0,1.0,0.5326267704061814
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,875,875.0,0.0010681507194222784,1.0,1.0,0.5074006918882894
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,876,876.0,0.003922421378923166,1.0,1.0,0.4831017365155382
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,877,877.0,0.008757010773512597,1.0,1.0,0.4597188494513225
profile1d_quadratic__robust_ossm_ekf,10_3_1,fail_double,878,878.0,0.015491407302107244,1.0,1.0,0.43722892067040914
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1078,1078.0,0.00396956892604556,1.0,1.0,0.010286764133781845
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1079,1079.0,0.004832732841506035,1.0,1.0,0.010316494537982224
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1080,1080.0,0.005006005967604994,1.0,1.0,0.010336784340089986
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1081,1081.0,0.004538009476191024,1.0,1.0,0.010346972348569091
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1082,1082.0,0.0036090298732581495,1.0,1.0,0.010347387115648827
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1083,1083.0,0.002443148073395183,1.0,1.0,0.010339141267023408
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_lock,1084,1084.0,0.001288896664447841,1.0,1.0,0.010323906402565695
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,263,263.0,0.07169673484502391,1.0,1.0,0.9224301668239475
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,264,264.0,0.05522448080319086,1.0,1.0,0.8712688646029182
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,265,265.0,0.028578745159213187,1.0,1.0,0.8224010681615411
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,266,266.0,0.00868678449696714,1.0,1.0,0.7759059123052724
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,267,267.0,7.529167542512822e-05,1.0,1.0,0.7318108513094741
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,268,268.0,0.006712630271173824,1.0,1.0,0.6900906815104906
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,269,269.0,0.030759645597364535,1.0,1.0,0.6506745888506956
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,270,270.0,0.07195870709168688,1.0,1.0,0.613458615041201
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,271,271.0,0.12782126992940132,1.0,1.0,0.5783165672010677
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,272,272.0,0.19419936542634036,1.0,1.0,0.5451081408398685
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,273,273.0,0.2652939363588151,1.0,1.0,0.5136862648858969
profile1d_quadratic__robust_ossm_ekf,11_0_1,fail_double,274,274.0,0.33413774034442745,1.0,1.0,0.4839048940873689
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,46,46.0,0.07045898865243266,1.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,47,47.0,0.1419873047826597,1.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,309,309.0,0.00792430668251072,1.0,1.0,0.5255224048477014
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,310,310.0,4.6445195583008414e-05,1.0,1.0,0.4995031098870064
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,311,311.0,0.005561792097942009,1.0,1.0,0.47493841206562365
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,312,312.0,0.023566032961586273,1.0,1.0,0.4517470002266169
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,313,313.0,0.052178271565940904,1.0,1.0,0.4298424440841476
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,314,314.0,0.08866173551847929,1.0,1.0,0.40913809521884065
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,315,315.0,0.12966422619559723,1.0,1.0,0.3895526508844533
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,316,316.0,0.17134344055744455,1.0,1.0,0.3710158597024923
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,386,386.0,0.05649194874881856,1.0,1.0,0.9848779102793024
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,387,387.0,0.03356336764939537,1.0,1.0,0.9718832728298189
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,388,388.0,0.017018755196839323,1.0,1.0,0.9576011577186622
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,389,389.0,0.00650734994301034,1.0,1.0,0.9418572670225913
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,390,390.0,0.0012140719394024178,1.0,1.0,0.9244799502415485
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,391,391.0,4.1242177418012684e-05,1.0,1.0,0.9053143823459541
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,392,392.0,0.001866383659794509,1.0,1.0,0.8842380642378932
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,393,393.0,0.0057938073247480616,1.0,1.0,0.8611731544491388
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,394,394.0,0.011207911106055502,1.0,1.0,0.8360943107471646
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,395,395.0,0.017708774242783634,1.0,1.0,0.8090335525195241
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,396,396.0,0.02499301248565283,1.0,1.0,0.78008326726033
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,397,397.0,0.03276840422154604,1.0,1.0,0.7493980484046724
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,398,398.0,0.040675849868734355,1.0,1.0,0.7171937332326681
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,399,399.0,0.04824552719077877,1.0,1.0,0.6837414593805492
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,400,400.0,0.05479671749057734,1.0,1.0,0.6493569143818624
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,401,401.0,0.05980844951402487,1.0,1.0,0.614385504365602
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,402,402.0,0.06306377456987283,1.0,1.0,0.5791845138630307
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,403,403.0,0.06443309900965319,1.0,1.0,0.5441048192650537
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,404,404.0,0.06413220941633548,1.0,1.0,0.5094754725562104
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,405,405.0,0.06246471371552071,1.0,1.0,0.47559400120135553
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,406,406.0,0.0596946131221274,1.0,1.0,0.4427228605278827
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,407,407.0,0.056046396964905175,1.0,1.0,0.411089283385642
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,408,408.0,0.05166388648478204,1.0,1.0,0.3808866480663197
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,409,409.0,0.046711634197751366,1.0,1.0,0.3522780958558478
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,410,410.0,0.04119442392454161,1.0,1.0,0.32540188675205883
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,411,411.0,0.03512528611327855,1.0,1.0,0.3003764907729156
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,412,412.0,0.02863477218590751,1.0,1.0,0.277304600594079
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,413,413.0,0.021808519924488155,1.0,1.0,0.2562767798006868
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,414,414.0,0.014912686790637496,1.0,1.0,0.2373751931156808
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,415,415.0,0.008413407269071001,1.0,1.0,0.22067620114686967
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,416,416.0,0.0030937916361338928,1.0,1.0,0.2062508040856972
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,417,417.0,0.0001743781850197368,1.0,1.0,0.19416364015853252
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,418,418.0,0.001264132061348731,1.0,1.0,0.18447173906800446
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,419,419.0,0.008112897248873048,1.0,1.0,0.17722368916402267
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,420,420.0,0.02228825036595782,1.0,1.0,0.17245907014804912
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,421,421.0,0.04491304241992528,1.0,1.0,0.1702074048183386
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,422,422.0,0.076356419120096,1.0,1.0,0.1704856623761562
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,526,526.0,0.43938931704509954,1.0,1.0,0.40929364333412216
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,527,527.0,0.3655007571603992,1.0,1.0,0.3898861111614008
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,528,528.0,0.3045367456161688,1.0,1.0,0.37137628461353067
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,529,529.0,0.25410011923161036,1.0,1.0,0.35386995792762177
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,530,530.0,0.21179279497157477,1.0,1.0,0.3375139688597851
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,531,531.0,0.15472602857040907,1.0,1.0,0.3226760227850664
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,532,532.0,0.07801492489307923,1.0,1.0,0.3098938242175608
profile1d_quadratic__robust_ossm_ekf,11_1_1,fail_double,533,533.0,0.025398690728043027,1.0,1.0,0.2994437338517824
