method,trial,event,frame,time,nis,g_t,g_z_eff,q_harm
of_farneback__robust_ossm_ekf,10_0_1,fail_double,94,94.0,0.4972242639018537,0.7083221087923423,0.7083221087923423,0.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,95,95.0,0.6337055979091156,0.6709669977207838,0.6709669977207838,0.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,96,96.0,0.7909619717948864,0.632593611934681,0.632593611934681,0.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,269,269.0,1.262039261598891,0.6321402603075351,0.6321402603075351,0.925872079442502
of_farneback__robust_ossm_ekf,10_0_1,fail_double,270,270.0,1.2693628051198949,0.6320401568115308,0.6320401568115308,0.9282376142689097
of_farneback__robust_ossm_ekf,10_0_1,fail_double,271,271.0,1.2564740602699114,0.6315501957776284,0.6315501957776284,0.9307695931720765
of_farneback__robust_ossm_ekf,10_0_1,fail_double,272,272.0,1.2489408524794088,0.6316995998034453,0.6316995998034453,0.933515920848483
of_farneback__robust_ossm_ekf,10_0_1,fail_double,273,273.0,1.2370000975738225,0.6315303362789074,0.6315303362789074,0.9365180127450474
of_farneback__robust_ossm_ekf,10_0_1,fail_double,274,274.0,1.1881287497713993,0.631742815029483,0.631742815029483,0.9398098642814904
of_farneback__robust_ossm_ekf,10_0_1,fail_double,275,275.0,1.124028497476813,0.6316735680709921,0.6316735680709921,0.9434170911641023
of_farneback__robust_ossm_ekf,10_0_1,fail_double,276,276.0,1.0081583508340208,0.6314719528934037,0.6314719528934037,0.9473557669735228
of_farneback__robust_ossm_ekf,10_0_1,fail_double,277,277.0,0.8943868308188551,0.6313119522449356,0.6313119522449356,0.951631045873968
of_farneback__robust_ossm_ekf,10_0_1,fail_double,278,278.0,0.7592148001620355,0.6319374469958672,0.6319374469958672,0.9562358066498916
of_farneback__robust_ossm_ekf,10_0_1,fail_double,279,279.0,0.6125042961668723,0.6316551434392536,0.6316551434392536,0.9611494527671691
of_farneback__robust_ossm_ekf,10_0_1,fail_double,280,280.0,0.4728334077140069,0.6317505284285216,0.6317505284285216,0.9663367112922302
of_farneback__robust_ossm_ekf,10_0_1,fail_double,281,281.0,0.33483475780613947,0.6317007278455505,0.6317007278455505,0.9717463688712642
of_farneback__robust_ossm_ekf,10_0_1,fail_double,282,282.0,0.20588541583503306,0.6318078302792567,0.6318078302792567,0.9773101375794845
of_farneback__robust_ossm_ekf,10_0_1,fail_double,283,283.0,0.09840786544749118,0.6317140671789752,0.6317140671789752,0.9829418434450206
of_farneback__robust_ossm_ekf,10_0_1,fail_double,284,284.0,0.025575026811637588,0.6319137081700199,0.6319137081700199,0.9885370386039055
of_farneback__robust_ossm_ekf,10_0_1,fail_double,285,285.0,3.892349916717775e-05,0.6316610839060384,0.6316610839060384,0.9939731514502164
of_farneback__robust_ossm_ekf,10_0_1,fail_double,286,286.0,0.0340334150683461,0.6319079141017754,0.6319079141017754,0.9991104350918116
of_farneback__robust_ossm_ekf,10_0_1,fail_double,287,287.0,0.14040696464538305,0.6316739026527262,0.6316739026527262,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,288,288.0,0.32309461936616013,0.632056656950859,0.632056656950859,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,289,289.0,0.5923416189668912,0.6316753013513994,0.6316753013513994,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,290,290.0,0.9393590218176134,0.6317698537624452,0.6317698537624452,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,291,291.0,1.4105981101742937,0.6315666143482033,0.6315666143482033,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,292,292.0,2.011874433612954,0.631725126317278,0.631725126317278,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,293,293.0,2.7191464659938878,0.6316983298459713,0.6316983298459713,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,294,294.0,3.499118772973993,0.6317666499252221,0.6317666499252221,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,295,295.0,4.309088256301201,0.6317994141420125,0.6317994141420125,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,296,296.0,4.988765430280597,0.6320972651074068,0.6320972651074068,0.9986864602492549
of_farneback__robust_ossm_ekf,10_0_1,fail_double,297,297.0,5.617398239242669,0.6320275293550776,0.6320275293550776,0.9906093399891008
of_farneback__robust_ossm_ekf,10_0_1,fail_double,374,374.0,1.8759463127184035,0.7425199187707258,0.7425199187707258,0.013568592058942983
of_farneback__robust_ossm_ekf,10_0_1,fail_double,375,375.0,1.7876216009753483,0.7204338584224022,0.7204338584224022,0.013713409851299195
of_farneback__robust_ossm_ekf,10_0_1,fail_double,376,376.0,1.700687230623183,0.6820473259296669,0.6820473259296669,0.01385679861875597
of_farneback__robust_ossm_ekf,10_0_1,fail_double,377,377.0,1.6124479454601772,0.6319746826744919,0.6319746826744919,0.01399649144582265
of_farneback__robust_ossm_ekf,10_0_1,fail_double,397,397.0,1.2544773941851692,0.6329911792783003,0.6329911792783003,0.014383777351457685
of_farneback__robust_ossm_ekf,10_0_1,fail_double,398,398.0,1.4168130651565316,0.6337139953370039,0.6337139953370039,0.014243044390997947
of_farneback__robust_ossm_ekf,10_0_1,fail_double,399,399.0,1.4959403051082432,0.6339145807814653,0.6339145807814653,0.014092285130960234
of_farneback__robust_ossm_ekf,10_0_1,fail_double,400,400.0,1.399722419286204,0.6349424592195916,0.6349424592195916,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,401,401.0,1.2839448827438815,0.6349379567237139,0.6349379567237139,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,402,402.0,1.1035463776951235,0.6354050743188903,0.6354050743188903,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,403,403.0,0.8895003845334869,0.6355361077233133,0.6355361077233133,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,473,473.0,0.5577357692606234,0.8369070380056705,0.8369070380056705,0.033574750185019805
of_farneback__robust_ossm_ekf,10_0_1,fail_double,474,474.0,0.5097062932300237,0.8384564970938133,0.8384564970938133,0.03375442344468382
of_farneback__robust_ossm_ekf,10_0_1,fail_double,475,475.0,0.46710567844081413,0.8393617194531806,0.8393617194531806,0.033947539571737
of_farneback__robust_ossm_ekf,10_0_1,fail_double,476,476.0,0.42277457893693293,0.8404100169044428,0.8404100169044428,0.0341560635934378
of_farneback__robust_ossm_ekf,10_0_1,fail_double,477,477.0,0.3803572600653557,0.8418587349528984,0.8418587349528984,0.03438130100214846
of_farneback__robust_ossm_ekf,10_0_1,fail_double,478,478.0,0.34058390403358574,0.8442867448774154,0.8442867448774154,0.034623992096125246
of_farneback__robust_ossm_ekf,10_0_1,fail_double,479,479.0,0.29916782959740534,0.8475200205291885,0.8475200205291885,0.034884430211784404
of_farneback__robust_ossm_ekf,10_0_1,fail_double,480,480.0,0.24563434313582647,0.8519375355323707,0.8519375355323707,0.03516258737529923
of_farneback__robust_ossm_ekf,10_0_1,fail_double,481,481.0,0.19440226264856494,0.8529671336075518,0.8529671336075518,0.03545823128696337
of_farneback__robust_ossm_ekf,10_0_1,fail_double,482,482.0,0.157123026732207,0.8498987328895271,0.8498987328895271,0.03577101927425799
of_farneback__robust_ossm_ekf,10_0_1,fail_double,483,483.0,0.1280743790754627,0.8420598523961598,0.8420598523961598,0.036100557825180096
of_farneback__robust_ossm_ekf,10_0_1,fail_double,484,484.0,0.09920480124328608,0.8338430979106486,0.8338430979106486,0.03644642041403307
of_farneback__robust_ossm_ekf,10_0_1,fail_double,485,485.0,0.07037692183701522,0.8264978986332676,0.8264978986332676,0.03680812088375694
of_farneback__robust_ossm_ekf,10_0_1,fail_double,486,486.0,0.04560458453097655,0.8211209455230144,0.8211209455230144,0.03718504451317853
of_farneback__robust_ossm_ekf,10_0_1,fail_double,487,487.0,0.0245377350772348,0.8170010788219412,0.8170010788219412,0.03757634463121575
of_farneback__robust_ossm_ekf,10_0_1,fail_double,488,488.0,0.008058864882915564,0.8134847470896274,0.8134847470896274,0.03798081866750781
of_farneback__robust_ossm_ekf,10_0_1,fail_double,489,489.0,0.0001383548134640038,0.810059600875828,0.810059600875828,0.03839678241174909
of_farneback__robust_ossm_ekf,10_0_1,fail_double,490,490.0,0.005858290690300381,0.8066619070399167,0.8066619070399167,0.03882196424530329
of_farneback__robust_ossm_ekf,10_0_1,fail_double,491,491.0,0.030567663798157733,0.8033674723987762,0.8033674723987762,0.03925344183691901
of_farneback__robust_ossm_ekf,10_0_1,fail_double,492,492.0,0.0779062989150336,0.8003086252463529,0.8003086252463529,0.03968764176224934
of_farneback__robust_ossm_ekf,10_0_1,fail_double,493,493.0,0.15187835377790657,0.797599271249319,0.797599271249319,0.040120417868433685
of_farneback__robust_ossm_ekf,10_0_1,fail_double,494,494.0,0.2551650329423551,0.7957207658617587,0.7957207658617587,0.040547217810348764
of_farneback__robust_ossm_ekf,10_0_1,fail_double,495,495.0,0.3824898253429097,0.7947062179434432,0.7947062179434432,0.04096333938136981
of_farneback__robust_ossm_ekf,10_0_1,fail_double,496,496.0,0.5289648415896749,0.7954822230148373,0.7954822230148373,0.04136426908839208
of_farneback__robust_ossm_ekf,10_0_1,fail_double,497,497.0,0.6830549532745189,0.7984711771381888,0.7984711771381888,0.041746085823933375
of_farneback__robust_ossm_ekf,10_0_1,fail_double,498,498.0,0.8130532630597027,0.8048754399531628,0.8048754399531628,0.0421059039126779
of_farneback__robust_ossm_ekf,10_0_1,fail_double,499,499.0,0.9163925553795204,0.8151701079771102,0.8151701079771102,0.042442323377533536
of_farneback__robust_ossm_ekf,10_0_1,fail_double,500,500.0,0.9598362242639508,0.829643700803438,0.829643700803438,0.0427558525149858
of_farneback__robust_ossm_ekf,10_0_1,fail_double,501,501.0,0.962366197366274,0.8440858352823274,0.8440858352823274,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,502,502.0,0.9209210518397726,0.854207071717639,0.854207071717639,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,503,503.0,0.8263091734623172,0.8578731681265133,0.8578731681265133,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,504,504.0,0.6646803906299087,0.8573120703166504,0.8573120703166504,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,505,505.0,0.4979680849801499,0.8546144646285757,0.8546144646285757,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,506,506.0,0.3370139783199761,0.8518889162910853,0.8518889162910853,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,507,507.0,0.19175409925251727,0.8484877119093139,0.8484877119093139,0.98297494139915
of_farneback__robust_ossm_ekf,10_0_1,fail_double,508,508.0,0.07949489505425951,0.8450824517660983,0.8450824517660983,0.9270806230605012
of_farneback__robust_ossm_ekf,10_0_1,fail_double,509,509.0,0.01325623695386177,0.8409232369156703,0.8409232369156703,0.8733251624879187
of_farneback__robust_ossm_ekf,10_0_1,fail_double,510,510.0,0.0036122995110907915,0.8360280285151728,0.8360280285151728,0.8218414491909836
of_farneback__robust_ossm_ekf,10_0_1,fail_double,511,511.0,0.05387438461050223,0.8296390761373602,0.8296390761373602,0.772691075033258
of_farneback__robust_ossm_ekf,10_0_1,fail_double,512,512.0,0.1623072336970665,0.8227807843190046,0.8227807843190046,0.7258739857474621
of_farneback__robust_ossm_ekf,10_0_1,fail_double,513,513.0,0.309178676179568,0.8129038308420858,0.8129038308420858,0.6813403794891137
of_farneback__robust_ossm_ekf,10_0_1,fail_double,514,514.0,0.4778142807115533,0.7990937400965258,0.7990937400965258,0.6390051723044227
of_farneback__robust_ossm_ekf,10_0_1,fail_double,580,580.0,0.22072910217680966,0.8539184262609356,0.8539184262609356,0.0034938097344172554
of_farneback__robust_ossm_ekf,10_0_1,fail_double,581,581.0,0.1664442593832877,0.8577632205198443,0.8577632205198443,0.003660894073225215
of_farneback__robust_ossm_ekf,10_0_1,fail_double,582,582.0,0.12781096650348123,0.8605760883262685,0.8605760883262685,0.0038550623696797705
of_farneback__robust_ossm_ekf,10_0_1,fail_double,583,583.0,0.10061899758429753,0.862020021792438,0.862020021792438,0.004076250377088942
of_farneback__robust_ossm_ekf,10_0_1,fail_double,584,584.0,0.08229713567569492,0.8626410970757202,0.8626410970757202,0.004324788785807645
of_farneback__robust_ossm_ekf,10_0_1,fail_double,585,585.0,0.06881358897077344,0.8623343758907815,0.8623343758907815,0.004601384838427926
of_farneback__robust_ossm_ekf,10_0_1,fail_double,586,586.0,0.05797708033302667,0.8619498414851108,0.8619498414851108,0.004907086571147799
of_farneback__robust_ossm_ekf,10_0_1,fail_double,587,587.0,0.04706608477851596,0.8611858002751703,0.8611858002751703,0.005243229378238935
of_farneback__robust_ossm_ekf,10_0_1,fail_double,588,588.0,0.038234266722186876,0.8608662691358289,0.8608662691358289,0.0056113659262376015
of_farneback__robust_ossm_ekf,10_0_1,fail_double,589,589.0,0.03204646694189992,0.8603632214081245,0.8603632214081245,0.0060131818673739455
of_farneback__robust_ossm_ekf,10_0_1,fail_double,590,590.0,0.02630121259073428,0.8596635099009666,0.8596635099009666,0.006450401144387993
of_farneback__robust_ossm_ekf,10_0_1,fail_double,591,591.0,0.021424890789974733,0.8592986440666084,0.8592986440666084,0.0069246856210008435
of_farneback__robust_ossm_ekf,10_0_1,fail_double,592,592.0,0.017635061409442775,0.8592754223400135,0.8592754223400135,0.00743753446456212
of_farneback__robust_ossm_ekf,10_0_1,fail_double,593,593.0,0.014310852488461968,0.8592387118675981,0.8592387118675981,0.007990189292431473
of_farneback__robust_ossm_ekf,10_0_1,fail_double,594,594.0,0.011383131518328626,0.8595875212352025,0.8595875212352025,0.008583551275647446
of_farneback__robust_ossm_ekf,10_0_1,fail_double,595,595.0,0.00920393309336947,0.8598739680837167,0.8598739680837167,0.009218116124767898
of_farneback__robust_ossm_ekf,10_0_1,fail_double,596,596.0,0.008182689606523859,0.8604016143372162,0.8604016143372162,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,597,597.0,0.008396581673300823,0.8609618282788117,0.8609618282788117,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,598,598.0,0.009924169638779822,0.8615875519893226,0.8615875519893226,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,599,599.0,0.013848596000796878,0.8622352655642669,0.8622352655642669,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,600,600.0,0.020293075249097136,0.8624434789912084,0.8624434789912084,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,601,601.0,0.030597910259992842,0.8620223739133631,0.8620223739133631,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,602,602.0,0.049025391994756175,0.8617228429237495,0.8617228429237495,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,603,603.0,0.07980135707951909,0.8606736925966026,0.8606736925966026,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,604,604.0,0.12225146111192005,0.8582162457836776,0.8582162457836776,0.9904384413409044
of_farneback__robust_ossm_ekf,10_0_1,fail_double,605,605.0,0.1790692531932349,0.8531819807527086,0.8531819807527086,0.9633434424043191
of_farneback__robust_ossm_ekf,10_0_1,fail_double,606,606.0,0.24074953813225786,0.8444571295295918,0.8444571295295918,0.9363543370603046
of_farneback__robust_ossm_ekf,10_0_1,fail_double,607,607.0,0.30522161767979766,0.8268611297086815,0.8268611297086815,0.9096246693901584
of_farneback__robust_ossm_ekf,10_0_1,fail_double,608,608.0,0.38918770882729675,0.7926932431047817,0.7926932431047817,0.8832857723658545
of_farneback__robust_ossm_ekf,10_0_1,fail_double,609,609.0,0.49039606902800215,0.7280888107545165,0.7280888107545165,0.857445440484353
of_farneback__robust_ossm_ekf,10_0_1,fail_double,610,610.0,0.5741092671508546,0.6342612369828174,0.6342612369828174,0.832187688632846
of_farneback__robust_ossm_ekf,10_0_1,fail_double,611,611.0,0.6832094497285854,0.6341853134506398,0.6341853134506398,0.8075723606763863
of_farneback__robust_ossm_ekf,10_0_1,fail_double,612,612.0,0.7694047114054707,0.6348032290690494,0.6348032290690494,0.7836347616347614
of_farneback__robust_ossm_ekf,10_0_1,fail_double,613,613.0,0.8495193458428673,0.6347274093802868,0.6347274093802868,0.7603857871654004
of_farneback__robust_ossm_ekf,10_0_1,fail_double,614,614.0,0.8990059792191366,0.6349460539750075,0.6349460539750075,0.7378125152073838
of_farneback__robust_ossm_ekf,10_0_1,fail_double,615,615.0,0.8618181642071153,0.6348622117554291,0.6348622117554291,0.71587895695589
of_farneback__robust_ossm_ekf,10_0_1,fail_double,965,965.0,0.23252737704117046,0.8505533030129308,0.8505533030129308,0.021250451944542812
of_farneback__robust_ossm_ekf,10_0_1,fail_double,966,966.0,0.14174829476438072,0.8558022667730028,0.8558022667730028,0.021367046504267666
of_farneback__robust_ossm_ekf,10_0_1,fail_double,967,967.0,0.07156371576238767,0.8569173445040011,0.8569173445040011,0.021518115851172453
of_farneback__robust_ossm_ekf,10_0_1,fail_double,968,968.0,0.024385061306012045,0.8547471505621699,0.8547471505621699,0.021705370229318365
of_farneback__robust_ossm_ekf,10_0_1,fail_double,969,969.0,0.0021036008002462366,0.8507363814445958,0.8507363814445958,0.021930954480989747
of_farneback__robust_ossm_ekf,10_0_1,fail_double,970,970.0,0.0037438220817448387,0.8467862687246706,0.8467862687246706,0.02219745381463259
of_farneback__robust_ossm_ekf,10_0_1,fail_double,971,971.0,0.02694348784243646,0.8432050597519075,0.8432050597519075,0.022507885500413556
of_farneback__robust_ossm_ekf,10_0_1,fail_double,972,972.0,0.0676812258782381,0.841179640489348,0.841179640489348,0.02286566887269643
of_farneback__robust_ossm_ekf,10_0_1,fail_double,973,973.0,0.1226125320672007,0.8392767859721459,0.8392767859721459,0.023274567553190885
of_farneback__robust_ossm_ekf,10_0_1,fail_double,974,974.0,0.18681093476168906,0.8381594749751695,0.8381594749751695,0.023738599654589704
of_farneback__robust_ossm_ekf,10_0_1,fail_double,975,975.0,0.24972128538439461,0.8375566691747989,0.8375566691747989,0.02426191446430622
of_farneback__robust_ossm_ekf,10_0_1,fail_double,976,976.0,0.3070069261795908,0.837633716470519,0.837633716470519,0.02484863834935145
of_farneback__robust_ossm_ekf,10_0_1,fail_double,977,977.0,0.34984324901183383,0.8376987105631281,0.8376987105631281,0.02550269732460481
of_farneback__robust_ossm_ekf,10_0_1,fail_double,978,978.0,0.3735189800078102,0.8382745333543908,0.8382745333543908,0.026227627949762536
of_farneback__robust_ossm_ekf,10_0_1,fail_double,979,979.0,0.3701372006102857,0.8391815266494216,0.8391815266494216,0.027026392227302323
of_farneback__robust_ossm_ekf,10_0_1,fail_double,980,980.0,0.35011719978356187,0.8406565907754393,0.8406565907754393,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,981,981.0,0.31135973525841437,0.8427787998738124,0.8427787998738124,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,982,982.0,0.25988602818344336,0.8457676982647387,0.8457676982647387,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,983,983.0,0.20440015104985976,0.8495243079720253,0.8495243079720253,1.0
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1081,1081.0,0.2341800619671076,0.8128278493950565,0.8128278493950565,0.49094083556283413
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1082,1082.0,0.20879241466419354,0.8003044314749842,0.8003044314749842,0.48963900612690975
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1083,1083.0,0.19221710066515352,0.7810782087326781,0.7810782087326781,0.48839798373579024
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1084,1084.0,0.17656187026142206,0.7511173432621061,0.7511173432621061,0.4872232991021257
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1085,1085.0,0.1626430201332275,0.7029348142074154,0.7029348142074154,0.48612485206338585
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1086,1086.0,0.1510513680618882,0.6331071366145914,0.6331071366145914,0.4851172060887089
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1087,1087.0,0.1434200510534508,0.6323733221004676,0.6323733221004676,0.4842195470575562
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1088,1088.0,0.13066857851588534,0.6324082096616538,0.6324082096616538,0.4834553371558666
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1089,1089.0,0.11468458224671386,0.6323476735635993,0.6323476735635993,0.4828516784744657
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1090,1090.0,0.09646637108491189,0.6750771065388333,0.6750771065388333,0.4824383649441325
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1091,1091.0,0.07525160159413566,0.7183331425874133,0.7183331425874133,0.48224667286549316
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1092,1092.0,0.05399331772444759,0.7494938412672185,0.7494938412672185,0.4823080065497112
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1093,1093.0,0.03502403820553271,0.769190824513195,0.769190824513195,0.48265235123702666
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1094,1094.0,0.020011119992961457,0.7819018795596628,0.7819018795596628,0.4833063166633201
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1095,1095.0,0.009269222986090234,0.7894498698016434,0.7894498698016434,0.48429096995223886
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1096,1096.0,0.002687762583671278,0.7932890591191959,0.7932890591191959,0.4856202174398262
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1097,1097.0,7.322448668964636e-05,0.7940680237184905,0.7940680237184905,0.487299637415355
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1098,1098.0,0.0011072026791115422,0.7921608234949341,0.7921608234949341,0.4893246678472681
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1099,1099.0,0.005279324118548393,0.7875306772645834,0.7875306772645834,0.4916783596250256
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1100,1100.0,0.012038428846683194,0.7796581759499492,0.7796581759499492,0.4943300480006027
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1101,1101.0,0.021251750647925116,0.7680964213272515,0.7680964213272515,0.4972350480671656
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1102,1102.0,0.03245215192081187,0.7514051660267824,0.7514051660267824,0.5003341615750435
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1103,1103.0,0.04430765348947689,0.7273457907290378,0.7273457907290378,0.5035524321514189
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1104,1104.0,0.05570638617379244,0.693100605725727,0.693100605725727,0.5067981523130389
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1105,1105.0,0.07125919807449367,0.6468447119083303,0.6468447119083303,0.5099626866919189
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1106,1106.0,0.08986998723472508,0.6344577923213113,0.6344577923213113,0.5129200667745951
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1107,1107.0,0.11128970338426897,0.6342649178613873,0.6342649178613873,0.5155259242304804
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1108,1108.0,0.13222551564811152,0.6342653211744518,0.6342653211744518,0.5176172181184492
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1109,1109.0,0.15346918083041,0.7033723482095993,0.7033723482095993,0.519014436079922
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1110,1110.0,0.1669390553476313,0.7576756756026709,0.7576756756026709,0.5195260180974745
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1111,1111.0,0.16864892019613703,0.7926967146026339,0.7926967146026339,0.5189544108815258
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1112,1112.0,0.16151039156283725,0.8152372922587837,0.8152372922587837,0.5171052144249404
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1113,1113.0,0.1525385670138586,0.8291992006810479,0.8291992006810479,0.5137987427442271
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1114,1114.0,0.13805489301444743,0.8382512778345741,0.8382512778345741,0.5088797003077487
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1115,1115.0,0.11802847231054812,0.8439246256445072,0.8439246256445072,0.5022237421296791
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1116,1116.0,0.10035328331686312,0.8480464285547711,0.8480464285547711,0.49374383549864087
of_farneback__robust_ossm_ekf,10_0_1,fail_double,1117,1117.0,0.0853777512174016,0.8504627068883438,0.8504627068883438,0.4833975987358437
